<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,contrast,dissimilarity,homogeneity,energy,correlation,Class
0.328361982,-0.150673534,-0.574165125,-0.263626138,-0.481050948,-0.150673534,-0.452525466,0.632195936,-0.330772161,0.33446791,0.376774855,-0.170624769,-0.149321923,-0.029878666,-0.050882341,0.004485325,-0.697410498,-0.832402604,-0.805740105,-0.834560593,-0.789359809,-0.601674353,-0.622121417,0.971444299,1.054170921,0.073157762,-0.699616933,-0.754934336,0.856976045,1.030887063,0.410543516,Chlamydomonas_Reinhardtii
0.772635635,-0.768893462,-0.489134795,-0.379659896,-0.430359727,-0.768893462,-0.819023581,0.277769603,-0.785785923,-0.141298094,-0.352986986,-0.139427542,-0.079455517,-0.02981377,-0.044561455,0.004661571,-0.791621083,-0.668006206,-0.518916573,-0.644925069,-0.71148215,-0.523549645,-0.423082038,0.78606041,0.902460708,0.06634447,-0.600578059,-0.632661065,0.719916708,0.843247061,0.016297367,Chlamydomonas_Reinhardtii
0.157553138,0.04551589,-0.519932717,-0.175140221,-0.570865123,0.04551589,-0.051214841,0.466667126,0.001970812,-0.197629072,-0.497096047,-0.200877205,-0.140954889,-0.029875642,-0.050683117,0.004536756,-0.84088152,-0.918291335,-0.669672877,-0.80312102,-0.815245905,-0.613939665,-0.539933808,0.91096191,0.959016783,0.346662772,-0.68497613,-0.742710144,0.856460544,1.017004686,0.206108422,Chlamydomonas_Reinhardtii
0.584480845,-0.139467909,-0.628275181,-0.287036594,-0.532687445,-0.139467909,-0.291201307,0.137873852,-0.159548438,-0.259769158,-0.42600859,-0.192977886,-0.165045474,-0.029885407,-0.052557927,0.00448829,-0.983736786,-1.15515635,-0.733067836,-0.953831357,-0.939411412,-0.712595439,-0.702631728,0.938161091,1.122737874,0.520888383,-0.72345542,-0.809309652,0.958870825,1.103465486,-0.177495805,Chlamydomonas_Reinhardtii
0.108207305,-0.301495867,-0.514578081,-0.130355328,-0.466993448,-0.301495867,-0.244659387,0.248314779,-0.326188744,-0.507115162,-0.497687317,-0.221920824,-0.173123599,-0.029883724,-0.052149744,0.004531228,-0.840265764,-0.815627461,-0.806513214,-0.995750789,-0.933268949,-0.665134013,-0.669644864,1.113882113,1.110143944,0.226943497,-0.691889686,-0.773823181,0.923822169,1.072236753,-0.418083209,Chlamydomonas_Reinhardtii
0.172412968,-0.103937465,-0.584446125,-0.162495075,-0.552011234,-0.103937465,-0.21616519,0.266929839,-0.039216811,-0.32472979,-0.504836392,-0.197585342,-0.165798957,-0.029884256,-0.052332211,0.00465917,-0.601352646,-0.843809701,-0.842849349,-0.911412885,-0.929100849,-0.817917144,-0.821160796,1.069146619,1.077376404,0.412605706,-0.657915876,-0.736426925,0.873749251,1.068763002,-0.078309647,Chlamydomonas_Reinhardtii
0.836683109,-0.272285889,-0.566672689,-0.35605046,-0.638070568,-0.272285889,-0.518351307,0.869467417,-0.394865234,-0.19834963,-0.421672672,-0.207737351,-0.166183316,-0.029884083,-0.05220328,0.004198104,-0.824256122,-1.239032063,-0.303992202,-0.514176366,-0.575031715,-0.433426262,-0.670763063,0.611055156,0.997381625,-0.049968159,-0.679192109,-0.709979928,0.800412115,0.862887577,0.786938683,Chlamydomonas_Reinhardtii
-0.397196887,0.125717167,-0.422498792,-0.069459399,-0.482544151,0.125717167,0.128455814,0.026358471,0.20826773,-0.288697654,-0.435311894,-0.192683284,-0.145868975,-0.029873841,-0.050759748,0.004123231,-0.766990865,-0.865952889,-0.703689684,-0.842046206,-0.80603221,-0.62887135,-0.906143902,0.948181842,1.04379259,0.288749789,-0.607075452,-0.675120473,0.824979547,0.936810467,-0.430890085,Chlamydomonas_Reinhardtii
0.336363017,-0.156557367,-0.544789635,-0.289246738,-0.537487992,-0.156557367,-0.278216152,-0.029881318,-0.2021021,-0.812094,-0.532057537,-0.215832291,-0.16303932,-0.029880981,-0.051793925,0.004536699,-0.972037433,-0.857900821,-0.617101448,-0.829570185,-0.831918305,-0.478221316,-0.581866262,0.729156861,1.094634752,0.126447439,-0.683075796,-0.750890085,0.878129888,1.049723456,-0.267495412,Chlamydomonas_Reinhardtii
0.203280254,-0.223924302,-0.616557826,-0.276800749,-0.688664287,-0.223924302,-0.226598832,0.168863532,-0.119668388,-0.005351031,0.501009099,0.166569399,0.35485193,-0.024222342,0.108343455,0.003334454,-0.234362392,-0.189579136,-0.395219093,-0.814099918,-0.815684652,-0.597674794,-0.52036533,0.898793856,0.581082269,0.535731627,-0.5920999,-0.649352743,0.654172753,0.744548295,-1.652033724,Chlamydomonas_Reinhardtii
-0.062932295,0.112675385,-0.72066538,-0.320019978,-0.800573961,0.112675385,-0.169926721,0.309575802,-0.003944919,-0.900661086,-0.608583335,-0.235777408,-0.17617137,-0.029883916,-0.052210955,0.004559721,-0.94802297,-1.033704316,-0.688227499,-0.755213098,-0.623732674,-0.285975875,-0.586339057,0.516931675,0.901644434,0.309432997,-0.675821159,-0.717480603,0.822008939,0.98583121,0.075508565,Chlamydomonas_Reinhardtii
-0.149699392,-0.360370368,-0.486221894,-0.260430341,-0.52878001,-0.360370368,-0.336566936,-0.120294179,-0.322498867,-0.422446999,-0.454694397,-0.207073283,-0.150093793,-0.029879981,-0.050848908,0.00444314,-0.757138777,-0.977339837,-0.600093045,-0.743236117,-0.738903861,-0.444091751,-0.311821261,0.893067713,0.861413824,0.160757231,-0.638398729,-0.699678584,0.812772923,0.872576999,0.483673195,Chlamydomonas_Reinhardtii
0.152858056,-0.448084555,-0.535854809,-0.123360141,-0.430872422,-0.448084555,-0.431072215,0.220097781,-0.513326294,0.149512509,-0.18498588,-0.208202617,-0.164472045,-0.029882688,-0.051944154,0.004492276,-0.822408856,-0.964590729,-0.683588844,-0.786652671,-0.807567825,-0.633404183,-0.684181448,0.782123687,0.992833817,0.441562197,-0.584327265,-0.661033522,0.800093007,0.990618189,-0.238273079,Chlamydomonas_Reinhardtii
0.193568193,-0.403615019,-0.553744638,-0.303013817,-0.355738406,-0.403615019,-0.396860858,0.085719873,-0.340071727,0.080622467,-0.046976703,-0.173762247,-0.113855928,-0.029812586,-0.046881585,0.004365999,-0.925855773,-1.090739802,-0.616328339,-0.67486752,-0.342934352,-0.29130862,-0.79991502,0.411355909,0.847187348,0.231323471,-0.605133475,-0.645797042,0.716600752,0.802587031,0.127198926,Chlamydomonas_Reinhardtii
0.831385081,-0.227735582,-0.400613666,0.030516723,-0.242625486,-0.227735582,-0.315562213,0.260847504,-0.329216247,-0.276294227,-0.462830526,-0.218426576,-0.160182128,-0.029882177,-0.051748414,0.00419952,-0.799625904,-1.145091264,-0.818882962,-0.871489616,-0.854513795,-0.744325269,-0.777551045,0.917761706,1.15690474,0.341309471,-0.695889564,-0.783238865,0.937009836,1.100871794,0.140465982,Chlamydomonas_Reinhardtii
-0.056507621,-0.355697159,-0.43436787,-0.020978105,-0.404615508,-0.355697159,-0.221800788,-0.025402353,-0.266887806,-0.036764722,-0.468590977,-0.204096936,-0.150252819,-0.02987568,-0.050712263,0.004477844,-0.741744891,-1.141736235,-0.95495019,-0.979282441,-0.987234877,-0.849913611,-0.96205384,1.054473377,1.216492687,0.51918506,-0.679003333,-0.776190165,0.960533494,1.157418075,-0.403092038,Chlamydomonas_Reinhardtii
0.563508139,-0.845807818,-0.38399028,-0.299127552,-0.360039806,-0.845807818,-0.783824056,-0.011637911,-0.784323352,0.006959953,-0.375880601,-0.145851896,-0.091950149,-0.029769714,-0.046836995,0.004422364,-0.879058358,-1.261846257,-0.910109854,-0.822583613,-0.82094962,-0.663267552,-0.722759306,0.630380889,1.11679074,0.563958122,-0.695520929,-0.750268294,0.882072913,1.020667483,0.368786464,Chlamydomonas_Reinhardtii
0.084139933,-1.053086867,-0.436195094,-0.348521149,-0.433329569,-1.053086867,-0.762238725,-0.053419195,-0.78061906,-0.552368299,-0.313265443,-0.215268137,-0.170555079,-0.029884192,-0.052406715,0.004786945,-0.842728786,-1.39738941,-0.762445987,-0.862506881,-0.936120807,-0.76352315,-0.695363436,0.972160067,1.171247827,0.433045582,-0.697528179,-0.792304466,0.954325322,1.152539496,-0.252994611,Chlamydomonas_Reinhardtii
0.302583626,-0.016186935,-0.351462415,0.171020659,-0.235077964,-0.016186935,0.102817485,0.354334441,0.02569674,-0.462390775,-0.404668559,-0.175550101,-0.143398808,-0.029857486,-0.050271826,0.006132692,-1.007751249,-0.883399038,-0.860630862,-0.953831357,-0.916596549,-0.706462783,-0.778669244,0.922772081,1.160403054,0.406035746,-0.71158045,-0.808170574,0.964241065,1.080217196,-0.025680446,Chlamydomonas_Reinhardtii
-0.136006855,-0.224147823,-0.537202768,-0.017681805,-0.545151788,-0.224147823,-0.200272768,-0.435428389,-0.161922152,-0.092352802,-0.414616872,-0.196474304,-0.143573231,-0.029878763,-0.05087018,0.004246668,-0.78792655,-1.004180065,-0.884597249,-0.911911925,-0.864604985,-0.67313313,-0.59248915,1.160049144,1.070263165,0.20772028,-0.682940434,-0.767469423,0.934812186,0.988828709,0.703920894,Chlamydomonas_Reinhardtii
-0.220705065,-0.447242841,-0.61441246,-0.368486519,-0.558933101,-0.447242841,-0.405250576,-0.218842762,-0.397429141,-0.383156961,-0.35040631,-0.205363412,-0.16199889,-0.02988179,-0.051562352,0.00413534,-0.270076209,-0.285532952,-0.371252707,-0.653408764,-0.68713167,-0.532348673,-0.597521044,0.759219113,0.509483444,0.574421392,-0.584044502,-0.624512475,0.615274828,0.695829999,-1.267402331,Chlamydomonas_Reinhardtii
0.068377008,-0.491568793,-0.280722848,-0.02685806,-0.245280306,-0.491568793,-0.416921565,-0.198997176,-0.445695342,0.14910337,-0.248791038,-0.081273764,0.022907194,-0.029219789,-0.021389465,0.004662635,-0.79469986,-1.173273504,-0.770950189,-0.710798462,-0.689544781,-0.573677444,-0.486260268,1.017253445,0.976508352,0.099437603,-0.619501502,-0.698544731,0.849964308,0.962118826,0.50777499,Chlamydomonas_Reinhardtii
0.137824987,-0.188056188,-0.516661706,-0.191210095,-0.358113936,-0.188056188,-0.248600585,0.174926679,-0.256789423,-0.152903852,-0.353438702,-0.118714333,-0.052350434,-0.029712874,-0.042173471,0.004654589,-0.671548768,-0.966603746,-0.712966995,-0.747228444,-0.78584983,-0.598208069,-0.827869989,0.691221162,1.031781712,0.35955936,-0.522604885,-0.595593992,0.761116167,0.937269395,-0.773727936,Chlamydomonas_Reinhardtii
0.207272965,-0.623677792,-0.478643522,-0.27128608,-0.427049633,-0.623677792,-0.586281613,0.209440507,-0.601041089,-0.373843399,-0.426306629,-0.214149483,-0.166893697,-0.029883775,-0.052119713,0.004445075,-0.777458708,-0.945131563,-0.766311533,-0.89095221,-0.789798557,-0.731526682,-0.931862474,0.797512697,1.090669996,0.456648772,-0.61255843,-0.690299476,0.837849709,1.035657829,-0.258378143,Chlamydomonas_Reinhardtii
0.012661416,0.246553858,-0.565655629,-0.148687691,-0.654431914,0.246553858,0.081324794,-0.141198363,0.150557954,-0.200674711,-0.451407259,-0.188618115,-0.135439964,-0.029853005,-0.049315297,0.00446813,-0.663543948,-0.95653866,-0.681269516,-0.816096082,-0.831918305,-0.682998707,-0.865888747,0.692652698,1.137547403,0.299699723,-0.62263811,-0.708292211,0.861330467,1.040770853,-0.08399497,Chlamydomonas_Reinhardtii
-0.181950133,-0.800035049,-0.454067707,-0.352391804,-0.232858352,-0.800035049,-0.644376,0.065685504,-0.718919938,0.463793698,-0.205481104,-0.179335766,-0.137110396,-0.029868431,-0.050096676,0.00461502,-0.791005328,-0.894806135,-0.630244305,-0.759704465,-0.753382524,-0.681932158,-0.760218964,0.818269966,0.911556324,0.53621829,-0.590959218,-0.669432919,0.792425277,0.965227815,-0.250966996,Chlamydomonas_Reinhardtii
0.207284699,-0.481926523,-0.532819888,-0.374224439,-0.408535927,-0.481926523,-0.444724769,0.019082159,-0.365086836,-0.120620068,-0.485711867,-0.219414883,-0.166909194,-0.029883343,-0.052051907,0.004521161,-1.049006865,-1.006864088,-0.706782121,-0.941355336,-0.892684817,-0.74139226,-0.728350299,1.108513854,1.20961267,0.16708386,-0.705494138,-0.78571819,0.948205316,1.058615841,0.088689731,Chlamydomonas_Reinhardtii
-0.541244821,0.186784711,-0.473268379,0.080416481,-0.425155795,0.186784711,0.212740156,-0.528530538,0.184774869,0.600364256,-0.108672995,-0.11268036,-0.068252961,-0.02982118,-0.044182935,0.004919376,-0.72696676,-1.05651851,-0.622513213,-0.813101837,-0.821168994,-0.691797735,-0.652871883,1.031568803,1.010092166,0.279989842,-0.62146604,-0.703458966,0.851219456,0.97149612,-0.259755526,Chlamydomonas_Reinhardtii
-0.370678684,-0.126821795,-0.319897748,-0.016506291,-0.34947192,-0.126821795,-0.101182242,-0.317825512,-0.157184368,0.599040217,-0.28875966,-0.148000494,-0.123134759,-0.029875212,-0.050756031,0.003569938,-0.871053537,-0.704240514,-0.660395566,-0.76219967,-0.821827115,-0.650735602,-0.670763063,0.942097815,1.053354648,0.137884037,-0.643275251,-0.708114557,0.834002399,0.980600673,0.071664016,Chlamydomonas_Reinhardtii
-0.29007536,0.120897929,-0.459165182,-0.012630333,-0.300058045,0.120897929,0.126748902,-0.842324461,0.168649819,0.294232053,-0.217254368,0.198168161,0.353046652,-0.021039277,0.033131285,0.014437083,-0.697410498,-0.654586092,-0.344966992,-0.490222405,-0.615396474,-0.130526372,0.104148678,0.537331061,0.669589611,-0.145597579,-0.631307186,-0.663324741,0.682236531,0.776085846,0.186578501,Chlamydomonas_Reinhardtii
0.575448625,-0.463348289,-0.538475908,-0.241903583,-0.28069656,-0.463348289,-0.622971804,-0.143516818,-0.633280876,-0.256195199,-0.365339579,-0.151140799,-0.094825289,-0.029790203,-0.043532931,0.004434662,-0.766990865,-0.82837657,-0.77017708,-0.715289829,-0.791553546,-0.548346907,-0.15918713,0.687284438,0.899428836,0.298239732,-0.599158806,-0.680225425,0.776934061,0.964473396,-0.481886664,Chlamydomonas_Reinhardtii
0.414968144,-0.588523121,-0.498571182,-0.255074001,-0.459506978,-0.588523121,-0.621106579,0.263092386,-0.609555333,-0.040747574,-0.365329956,-0.18252911,-0.117575292,-0.029788188,-0.046184882,0.004607216,0.00947677,0.039904816,0.462932174,0.417532906,0.255955819,0.430211718,0.389848461,-0.513058349,-0.376872692,-0.078437986,-0.128851761,0.006599644,-0.202438932,-0.176522675,0.148360243,Chlamydomonas_Reinhardtii
0.09759027,-0.361342329,-0.687795275,-0.138685745,-0.618495613,-0.361342329,-0.31737027,-0.182940702,-0.313293965,-0.540426417,-0.424855065,-0.187263221,-0.141359876,-0.029869237,-0.050122331,0.004358915,-0.288548873,-0.366053637,-0.555252708,-0.568571819,-0.763912461,-0.619539047,-0.420286541,0.952118565,0.646267518,0.298483064,-0.628460564,-0.691574407,0.71357582,0.798466273,-0.883497235,Chlamydomonas_Reinhardtii
0.709437448,-0.433241938,-0.550362246,-0.118302923,-0.695287751,-0.433241938,-0.526674066,0.603683707,-0.496408553,-0.432454356,-0.443261313,-0.2009235,-0.169621129,-0.029883115,-0.05237142,0.00434278,-0.815019791,-0.733764765,-0.814244307,-1.055635691,-0.986357382,-0.811251213,-0.423641137,0.766734676,1.092652374,0.576611379,-0.697042908,-0.798292465,0.94974951,1.156624529,-0.977946928,Chlamydomonas_Reinhardtii
0.154508148,-0.203075351,-0.335401671,0.140483509,-0.032989386,-0.203075351,-0.099376272,-0.549507044,-0.274894159,-0.213975216,-0.22311875,-0.177946773,-0.132069063,-0.029869192,-0.048591606,0.004368309,-0.776842952,-0.890109095,-0.917067837,-1.062622263,-1.031328988,-0.900841322,-0.98050412,1.378000472,1.261854157,0.259306634,-0.668890927,-0.78584098,0.975647039,1.144024291,-0.826471499,Chlamydomonas_Reinhardtii
0.145395552,-0.589260336,-0.458490845,-0.16847403,-0.237230364,-0.589260336,-0.50396381,-0.380890252,-0.549476424,0.068887907,-0.349328574,-0.194275586,-0.155097524,-0.029880522,-0.051496666,0.004890798,-0.355050462,-0.027866761,0.076377549,-0.012141268,-0.124876905,0.445943314,1.188242375,0.155826764,-0.190879002,-0.360946275,-0.439720768,-0.407554621,0.246042653,0.352825938,-0.012548823,Chlamydomonas_Reinhardtii
0.010291291,-0.388967757,-0.483209166,-0.229074119,-0.342089587,-0.388967757,-0.483065741,-0.269563547,-0.453754034,-0.004165562,-0.323581201,-0.175981832,-0.133466946,-0.029870659,-0.049610263,0.004341474,-0.210347929,0.20027518,-0.044227494,-0.378437254,-0.314635146,0.232900169,0.933852158,0.396324782,-0.081498387,-0.160440823,-0.410807441,-0.416599321,0.289142355,0.405312365,-0.402544221,Chlamydomonas_Reinhardtii
-0.064320247,-0.628571795,-0.439958205,-0.20592764,-0.263360054,-0.628571795,-0.537617814,-0.060702763,-0.643619984,-0.184898341,-0.4027271,-0.153119856,-0.082893296,-0.029467786,-0.040919529,0.004454962,-0.100127702,0.070100073,0.163738894,-0.091987804,-0.15844108,0.368351881,1.129536941,0.360178503,-0.201257333,-0.469472284,-0.338645485,-0.334839098,0.188898529,0.245738702,-0.479033302,Chlamydomonas_Reinhardtii
-0.247689353,-0.320918839,-0.486519688,-0.228371019,-0.394787699,-0.320918839,-0.295617932,-0.471635895,-0.407027428,-0.152873107,-0.282905983,-0.21772428,-0.156274875,-0.02988017,-0.051144111,0.004493578,0.168957434,0.158001821,0.018394355,-0.570068941,-0.600479063,-0.071332907,0.671075449,0.407061301,0.032779868,0.242030072,-0.505180237,-0.484795107,0.324324849,0.434121154,-0.787141635,Chlamydomonas_Reinhardtii
0.096479798,-0.098333986,-0.500078407,-0.212605858,-0.483314141,-0.098333986,-0.211643142,-0.121516536,-0.110632097,0.309233851,-0.258545126,-0.165471919,-0.111845434,-0.029797994,-0.046018384,0.004660921,-0.073034462,-0.07483716,0.159873348,-0.301584963,-0.256501119,0.129711562,0.863405636,0.408492837,-0.107036078,-0.111287787,-0.434029932,-0.388124975,0.208260308,0.299314918,0.16155549,Chlamydomonas_Reinhardtii
-0.125775278,-0.262332323,-0.29078865,-0.036933664,-0.144185355,-0.262332323,-0.155680716,-0.343262116,-0.221336374,-0.095564252,-0.420611431,-0.200554492,-0.15004968,-0.02987466,-0.050757275,0.004489462,0.172036211,-0.101006383,0.096478389,-0.350490966,-0.231931266,0.105714212,0.789045418,0.030209496,-0.083364154,0.079971054,-0.427051815,-0.362184816,0.168376044,0.31271797,0.350437513,Chlamydomonas_Reinhardtii
0.406231505,-0.77550792,-0.572454023,-0.297998133,-0.397908431,-0.77550792,-0.625325932,-0.225341703,-0.652082421,-0.106734119,-0.408287364,-0.208401468,-0.163194389,-0.029881359,-0.051380024,0.004521962,0.180041032,-0.121136554,-0.045000603,-0.465270362,-0.461834892,-0.117461148,0.572114859,0.426387035,-0.006168027,0.307243011,-0.546473156,-0.506314806,0.30078108,0.370989604,-0.369181394,Chlamydomonas_Reinhardtii
0.165575323,-0.209456703,-0.385472087,0.066464251,-0.298234359,-0.209456703,-0.211323664,-0.104879832,-0.324619193,0.213656783,-0.393974096,-0.195803074,-0.154847826,-0.029880862,-0.051650066,0.004781636,0.079057137,-0.025182738,-0.067420772,-0.188302689,-0.167874148,0.160108206,0.898069797,0.087113045,-0.178634903,0.053691213,-0.398533963,-0.346235106,0.149229697,0.206853433,0.177584431,Chlamydomonas_Reinhardtii
0.040088588,-0.250828814,-0.704203594,-0.30560165,-0.729730274,-0.250828814,-0.224472292,0.148824638,-0.219217972,-1.139454493,-0.552887743,-0.216569378,-0.151858252,-0.029861191,-0.049576669,0.00451094,-0.294706427,-0.23118149,-0.486445985,-0.405884501,-0.22447256,0.199570516,-0.041776261,0.229908743,0.165016134,0.13569405,-0.579494704,-0.593477814,0.498514582,0.557090373,-1.133590167,Chlamydomonas_Reinhardtii
0.524999898,-0.63911843,-0.46548299,-0.222501892,-0.436874511,-0.63911843,-0.604369143,0.297501104,-0.655161775,0.390917967,-0.313894635,-0.190283059,-0.146802645,-0.029876459,-0.05067745,0.004109312,-0.312563336,0.194236129,0.165285113,0.139068111,0.139029642,0.335288865,0.763326847,0.117533181,-0.185514921,-0.551961784,-0.457811171,-0.348056064,0.092309813,-0.017938523,1.005393525,Chlamydomonas_Reinhardtii
0.407445141,-0.692907732,-0.452810691,-0.21642021,-0.385691695,-0.692907732,-0.633603941,-0.051760663,-0.729257547,0.195055893,-0.403605222,-0.177042313,-0.121993006,-0.029823287,-0.048787603,0.004582184,-0.148156628,0.119754495,-0.207353546,-0.292602227,-0.351051179,-0.079865299,0.509495728,0.376641165,0.146941512,-0.099121194,-0.507782262,-0.463507927,0.28782195,0.437598993,0.448488128,Chlamydomonas_Reinhardtii
0.01798192,-0.170820036,-0.304066792,-0.049629617,-0.257810761,-0.170820036,-0.207031716,-0.12445987,-0.282593781,-0.129152885,-0.415611711,-0.201356027,-0.13268762,-0.029851165,-0.048913734,0.004735832,0.010708281,0.179474003,-0.222815731,-0.501700344,-0.526330756,-0.216916833,0.340088616,0.502974201,0.170380215,0.181683771,-0.456030238,-0.422425342,0.283381173,0.366131489,-0.122432797,Chlamydomonas_Reinhardtii
-0.08514225,-0.302327699,-0.430557605,-0.058508412,-0.418229731,-0.302327699,-0.303645078,-0.318371045,-0.326043825,0.342668027,-0.276893973,-0.167220606,-0.122262838,-0.029850055,-0.048856028,0.004510022,-0.329188733,-0.185553102,-0.028765309,0.009317489,0.026929687,0.144109973,0.677784641,0.099281099,-0.162426049,0.016948103,-0.464223495,-0.401744276,0.205869185,0.175986112,0.834436579,Chlamydomonas_Reinhardtii
0.28698892,-0.325839406,-0.437542638,-0.033676965,-0.458586902,-0.325839406,-0.311802854,0.142079938,-0.351288424,-0.148283362,-0.48954901,-0.205266881,-0.157658236,-0.029882669,-0.051813543,0.004567815,-0.295937938,-0.129188622,-0.184933377,-0.237208693,-0.25540425,0.00012587,0.612929113,0.186604785,-0.016313138,0.261253289,-0.514765193,-0.476359135,0.298827526,0.30073349,0.396892794,Chlamydomonas_Reinhardtii
0.337881915,-0.187744353,-0.562263244,-0.272373127,-0.478892779,-0.187744353,-0.382187936,0.5914609,-0.239778588,-0.011277953,-0.379563979,-0.1867585,-0.141818099,-0.029865862,-0.05060003,0.004691111,0.067357783,0.359974539,-0.172563629,-0.518168693,-0.562746789,-0.29610809,0.350711504,0.859784505,0.056101961,0.189957055,-0.515063918,-0.486772819,0.344280341,0.461593778,-0.067685338,Chlamydomonas_Reinhardtii
0.38877491,-0.600575485,-0.477715243,-0.281804372,-0.333236326,-0.600575485,-0.643861626,-0.10099215,-0.597794513,0.326507283,-0.328406152,-0.167385886,-0.129462262,-0.029873148,-0.050635069,0.004145356,0.039648787,-0.100335377,-0.293168672,-0.377439172,-0.370575437,-0.046535645,0.5352143,0.451081028,0.105194966,-0.008601743,-0.511458536,-0.457569567,0.321214332,0.421313192,0.415483323,Chlamydomonas_Reinhardtii
0.318440923,-0.743933804,-0.544257104,-0.244655596,-0.264910467,-0.743933804,-0.599457402,-0.090099836,-0.710941796,-0.102893998,-0.395244123,-0.156054219,-0.094672677,-0.029780303,-0.045877188,0.003896246,-0.073650217,0.031181742,-0.180294722,-0.567573737,-0.659929333,-0.328904469,0.40829874,0.747051059,0.189737552,0.30188971,-0.567988993,-0.556371553,0.425457907,0.539971593,-0.029406745,Chlamydomonas_Reinhardtii
0.248106936,0.063485065,-0.475991057,-0.022663227,-0.352461257,0.063485065,-0.118506248,-0.060769989,-0.04982819,-0.036329773,-0.322488125,-0.208633533,-0.151670814,-0.02987487,-0.050673481,0.005027393,-0.047172733,-0.302308095,-0.054277914,-0.589531535,-0.562746789,-0.186520189,0.461413181,0.436765669,0.142860146,0.431342259,-0.532356949,-0.513070899,0.385353495,0.500177718,-0.006857305,Chlamydomonas_Reinhardtii
0.336402787,-0.458290962,-0.582299873,-0.283198885,-0.501958717,-0.458290962,-0.520563022,0.173147038,-0.551124201,-0.30995848,-0.488611561,-0.179130626,-0.140999282,-0.02985786,-0.05089026,0.005686179,-0.049019999,-0.062759057,-0.071286318,-0.557093879,-0.550900609,-0.171588505,0.270760293,0.629665121,0.150206605,0.244463391,-0.533600624,-0.496635252,0.365993199,0.441179921,-0.034919228,Chlamydomonas_Reinhardtii
-0.384232033,0.080722605,-0.61950128,-0.175873853,-0.665595397,0.080722605,-0.005183931,-0.234503247,0.123151259,-0.977006151,-0.495151671,-0.225911785,-0.172745847,-0.029883234,-0.051976405,0.004608826,-0.270691964,-0.277480884,-0.256059428,-0.549608266,-0.409623954,-0.04893538,-0.048485453,0.353736592,0.24955872,0.31502963,-0.463400441,-0.536542184,0.530975384,0.566438694,-1.553767063,Chlamydomonas_Reinhardtii
-0.126907196,-0.244522217,-0.452553976,-0.128366777,-0.344687588,-0.244522217,-0.218705572,-0.120594362,-0.209776482,0.103903805,-0.285290249,-0.001443348,-0.076981177,-0.029474543,-0.044517544,-0.067599814,0.021791879,-0.230510484,-0.149370352,-0.626460558,-0.614957727,-0.257978966,0.367484486,0.245655637,0.300517493,0.39094917,-0.511337084,-0.501444985,0.404667019,0.491754681,-0.155031845,Chlamydomonas_Reinhardtii
0.113733473,-0.225870718,-0.588222372,-0.164126943,-0.587282516,-0.225870718,-0.228405332,-0.07495827,-0.221182428,0.144107364,-0.172783684,-0.207490682,-0.15210835,-0.029875443,-0.050930989,0.004494174,-0.095201658,-0.218432382,-0.426143463,-0.791144039,-0.689106033,-0.34036987,0.138812839,0.846900682,0.371533265,0.300186387,-0.606476398,-0.602512064,0.50111332,0.583646578,-0.232247415,Chlamydomonas_Reinhardtii
-0.102615108,0.276187191,-0.464055756,0.192658708,-0.581968291,0.276187191,0.259946912,0.073122829,0.234896226,0.264135279,-0.336244661,-0.203836683,-0.144793987,-0.029878232,-0.050844434,0.004648998,0.069205049,-0.141266725,-0.559891364,-0.768687201,-0.740878224,-0.295841453,0.353507001,0.72271495,0.407565899,0.17097717,-0.640693914,-0.646154964,0.559031042,0.669238928,-0.114328258,Chlamydomonas_Reinhardtii
0.765621007,-0.719192417,-0.408313496,-0.282418337,-0.191353297,-0.719192417,-0.717778054,-0.102392961,-0.759975513,0.866595478,-0.235500301,-0.089450601,-0.074939994,-0.029574913,-0.041611914,0.017670807,1.105521488,0.880003962,0.821654866,-0.041584678,-0.268566672,0.020656936,0.383139268,-0.382788589,-0.386667971,0.185090417,0.762423108,1.026359554,-0.826071215,-0.332365048,-0.547144379,Chlamydomonas_Reinhardtii
0.588321342,-0.329327888,-0.434858296,-0.122118269,-0.328132364,-0.329327888,-0.44614782,-0.122856495,-0.456281247,0.142913607,-0.409350917,-0.213637517,-0.165607596,-0.029883546,-0.052105328,0.004464013,0.064279006,-0.101006383,-0.530513212,-0.695328195,-0.720037724,-0.525149468,0.11980346,0.594950378,0.42050966,0.461028746,-0.552215266,-0.523056123,0.419804731,0.554669461,0.229044455,Chlamydomonas_Reinhardtii
0.358818615,-0.844825633,-0.395004159,-0.244444483,-0.104421284,-0.844825633,-0.756567628,-0.061861623,-0.851953495,0.845548349,-0.121488843,-0.183101339,-0.157373587,-0.029883846,-0.052313216,0.004288885,0.551341574,0.450560309,0.405722089,-0.020624962,-0.284361577,-0.160656378,0.416685231,-0.430387155,-0.054794591,0.188740395,0.434497819,0.593935622,-0.4401943,-0.184972759,-0.280129205,Chlamydomonas_Reinhardtii
