<<<<<<< HEAD
feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
0.768374522,0.367269423,-0.58777087,-0.719012431,-0.870656078,-0.332867298,-0.533030997,-0.66719358,-0.405546316,0.154393328,Chlorella_FSP
0.709686468,-0.042251447,-0.632013746,-0.500286112,-0.794574819,-0.254397256,-0.479541274,-0.649145845,-0.408288014,0.286853666,Chlorella_FSP
0.693039007,0.239071586,-0.756051809,-0.529214432,-0.781894609,-0.242641444,-0.479541274,-0.661177668,-0.408526423,0.256876578,Chlorella_FSP
0.760165866,0.118440982,-0.633593849,-0.632227472,-0.754420822,-0.282317308,-0.539607602,-0.675653455,-0.414129024,0.220992673,Chlorella_FSP
0.72096378,0.154496623,-0.771062785,-0.626582922,-0.71321014,-0.26850423,-0.458934578,-0.62639818,-0.398632469,0.211246428,Chlorella_FSP
-0.355520896,0.491015947,0.726084534,0.371796888,0.321283641,-0.099220543,0.089992734,0.229177219,-0.029933668,0.13962629,Chlorella_FSP
0.591313046,0.304060767,-0.480323886,-0.651983398,-0.680452931,-0.272912659,-0.456303936,-0.568119039,-0.37407639,0.282718896,Chlorella_FSP
0.566073347,0.212808834,-0.337324591,-0.367639184,-0.607541725,-0.220599297,-0.419036507,-0.554207244,-0.362751984,0.201352512,Chlorella_FSP
0.511144397,0.359257058,-0.254369198,-0.367639184,-0.55787757,-0.257042313,-0.365546785,-0.531271581,-0.367877768,0.224684433,Chlorella_FSP
0.586863494,0.319195234,-0.421860086,-0.586365502,-0.760760926,-0.25909958,-0.43569724,-0.565487077,-0.374910819,0.25791027,Chlorella_FSP
0.56108678,0.227943301,-0.485854246,-0.512280781,-0.760760926,-0.238820805,-0.400622012,-0.54969531,-0.376579679,0.301916046,Chlorella_FSP
0.623840804,0.203906207,-0.417119778,-0.594832328,-0.735400507,-0.256748418,-0.428243754,-0.604966496,-0.388142493,0.266032142,Chlorella_FSP
0.619314536,0.225717644,-0.493754759,-0.320366076,-0.721663613,-0.250282722,-0.453234854,-0.596318623,-0.374195594,0.203567568,Chlorella_FSP
0.549502602,0.235955666,-0.383937621,-0.424084685,-0.668829406,-0.21295802,-0.42298247,-0.544619385,-0.361321533,0.242847891,Chlorella_FSP
0.525106784,0.20168055,-0.474793527,-0.445957317,-0.590634779,-0.238820805,-0.355462657,-0.513223847,-0.367400951,0.284933951,Chlorella_FSP
0.607116627,0.345012854,-0.398158545,-0.619527234,-0.789291398,-0.281435622,-0.442712285,-0.575262933,-0.371811508,0.234283008,Chlorella_FSP
-0.335958211,0.654824295,0.765587102,0.368974612,0.357210902,-0.14183536,0.057109708,0.171274072,-0.098356917,0.198546774,Chlorella_FSP
0.537841708,0.352580088,-0.318363358,-0.454424142,-0.724833665,-0.274676031,-0.475595311,-0.529203612,-0.35369246,0.255695215,Chlorella_FSP
0.565382899,0.278243147,-0.39499834,-0.524981019,-0.637128881,-0.292603643,-0.458496138,-0.547815338,-0.360844716,0.270905265,Chlorella_FSP
0.519506486,0.298274059,-0.379197312,-0.33518302,-0.51455352,-0.185037967,-0.326525594,-0.523939689,-0.362513576,0.177577579,Chlorella_FSP
0.589855434,0.239071586,-0.402898853,-0.508047369,-0.741740612,-0.259687371,-0.463318982,-0.579962864,-0.370381057,0.271495946,Chlorella_FSP
0.606656328,0.384629547,-0.443981524,-0.608943703,-0.692076457,-0.252339989,-0.46156522,-0.568307036,-0.382897505,0.214790517,Chlorella_FSP
0.589778718,0.350354431,-0.539577738,-0.665389205,-0.758647558,-0.261450743,-0.450165771,-0.570375005,-0.372884347,0.287592018,Chlorella_FSP
0.500097234,0.341451803,-0.319153409,-0.285087637,-0.635015513,-0.243229235,-0.383522839,-0.517547783,-0.347613042,0.220697333,Chlorella_FSP
0.471788878,0.255096315,-0.289131458,-0.338005295,-0.630788776,-0.217660344,-0.380453756,-0.478256362,-0.33497739,0.248311695,Chlorella_FSP
0.543825588,0.317414709,-0.353125618,-0.384572834,-0.60120162,-0.230591737,-0.379138435,-0.524503681,-0.356195749,0.175214853,Chlorella_FSP
0.459437536,0.373501263,-0.162723241,-0.350705533,-0.696303193,-0.255866732,-0.412021461,-0.498936058,-0.329017176,0.259682315,Chlorella_FSP
-0.300975528,0.598737741,0.67710135,0.364035631,0.394194847,-0.11185804,0.061932552,0.151346365,-0.08810535,0.148486513,Chlorella_FSP
0.517972157,0.316524446,-0.421070034,-0.572959696,-0.735400507,-0.246755978,-0.416844305,-0.504763972,-0.36096392,0.30737985,Chlorella_FSP
0.59507215,0.206131864,-0.432130753,-0.517925332,-0.793518135,-0.26909202,-0.412021461,-0.538227479,-0.365374478,0.235612042,Chlorella_FSP
0.532624992,0.306731556,-0.323103666,-0.277326381,-0.642412302,-0.240290282,-0.417282745,-0.527511637,-0.35035474,0.190867914,Chlorella_FSP
0.547507976,0.303170504,-0.345225104,-0.471357793,-0.766044347,-0.261156847,-0.374754032,-0.491040174,-0.343679301,0.184665758,Chlorella_FSP
0.549425886,0.287145775,-0.315203153,-0.531331138,-0.711096771,-0.278790565,-0.365985225,-0.534655532,-0.367639359,0.255399874,Chlorella_FSP
0.506081114,0.380623365,-0.315203153,-0.550381495,-0.663545985,-0.256748418,-0.363793023,-0.501380022,-0.349401106,0.244619936,Chlorella_FSP
0.511604695,0.231949484,-0.498495067,-0.523569882,-0.650865775,-0.239114701,-0.39799137,-0.519427756,-0.363944027,0.345035799,Chlorella_FSP
0.575279316,0.430032948,-0.455832294,-0.62234951,-0.7692144,-0.271149287,-0.450165771,-0.5231877,-0.364778457,0.22365074,Chlorella_FSP
0.418087391,0.101971121,-0.207756168,-0.305549132,-0.430018788,-0.221774879,-0.315564585,-0.460584622,-0.334858185,0.3186028,Chlorella_FSP
0.579115137,0.44027097,-0.349175361,-0.513691919,-0.729060402,-0.261156847,-0.427805314,-0.538039482,-0.365732091,0.164877926,Chlorella_FSP
-0.248271353,0.55645026,0.854072854,0.366857906,0.09937997,-0.145362103,0.015457876,0.120890814,-0.080595482,0.115703687,Chlorella_FSP
0.500250667,0.247083951,-0.254369198,-0.397978641,-0.566331043,-0.232355109,-0.383084398,-0.49536411,-0.340699194,0.222026366,Chlorella_FSP
0.485367683,0.315634183,-0.330214128,-0.408562172,-0.748080717,-0.261156847,-0.404129535,-0.491792163,-0.350116332,0.300144001,Chlorella_FSP
0.534926484,0.350799562,-0.437661113,-0.598360171,-0.696303193,-0.256160627,-0.405883296,-0.526195656,-0.357268588,0.279617817,Chlorella_FSP
0.474473953,0.461637276,-0.368136594,-0.537681257,-0.646639038,-0.255866732,-0.389222563,-0.43971693,-0.320434469,0.207259327,Chlorella_FSP
0.57712051,0.415343612,-0.502445324,-0.524981019,-0.729060402,-0.246755978,-0.446219808,-0.540295448,-0.357864609,0.198989786,Chlorella_FSP
0.486825295,0.442496627,-0.333374334,-0.239931236,-0.649809091,-0.242347549,-0.39711449,-0.503259994,-0.341176012,0.1929353,Chlorella_FSP
0.52924947,0.209692915,-0.191955141,-0.357761221,-0.487079732,-0.261450743,-0.441396964,-0.501568019,-0.336765454,0.18171235,Chlorella_FSP
0.459284103,0.488345159,-0.21486663,-0.34647212,-0.612825146,-0.252633884,-0.363793023,-0.460584622,-0.335335002,0.178906613,Chlorella_FSP
0.538071857,0.348128774,-0.361026131,-0.407151035,-0.733287139,-0.262332429,-0.383522839,-0.522811706,-0.33974556,0.196479389,Chlorella_FSP
0.47731246,0.308512081,-0.123220673,-0.314015957,-0.579011253,-0.249694931,-0.352393574,-0.464532564,-0.320672877,0.15483634,Chlorella_FSP
-0.152759422,0.615207602,0.530151798,0.116380993,0.010618502,-0.165640878,-0.073545515,0.053399808,-0.123151405,0.183632065,Chlorella_FSP
0.479153654,0.472320429,-0.247258736,-0.477002343,-0.678339563,-0.25410336,-0.363793023,-0.468668503,-0.329255585,0.188062177,Chlorella_FSP
0.470868281,0.465643458,-0.241728377,-0.336594158,-0.490249785,-0.252927779,-0.404567975,-0.47769237,-0.328897972,0.169308038,Chlorella_FSP
0.423073957,0.394422437,-0.258319455,-0.291437756,-0.547310729,-0.21295802,-0.317756787,-0.412269334,-0.310778923,0.163401222,Chlorella_FSP
0.393001124,0.370385343,-0.142181906,-0.297787875,-0.463832681,-0.237939119,-0.340117245,-0.441220908,-0.326633091,0.259682315,Chlorella_FSP
0.230362333,0.364598635,0.056911036,-0.115751133,-0.25989264,-0.190621978,-0.304603577,-0.307178882,-0.272871966,0.263226404,Chlorella_FSP
0.259361137,0.284474987,-0.029204562,-0.30061015,-0.419451947,-0.235881852,-0.29627321,-0.309434848,-0.255229734,0.31092394,Chlorella_FSP
0.519736635,0.328988125,-0.334954437,-0.519336469,-0.622335303,-0.27350045,-0.386591921,-0.479384346,-0.349877923,0.226308807,Chlorella_FSP
0.437803508,0.357921664,-0.193535244,-0.302021288,-0.619165251,-0.256454523,-0.388345683,-0.459456639,-0.333904551,0.258648622,Chlorella_FSP
0.44117903,0.188326608,-0.269380174,-0.376106009,-0.475456206,-0.206198428,-0.351516694,-0.455508697,-0.329374789,0.271643617,Chlorella_FSP
0.389395453,0.318304971,-0.174574011,-0.347883258,-0.528290414,-0.232061214,-0.34669385,-0.40437345,-0.312447783,0.262192712,Chlorella_FSP
-0.542325356,0.735393075,1.313882743,0.899562328,0.861249241,-0.100983914,0.150935942,0.302684136,-0.002397482,0.010857711,Chlorella_FSP
-0.151762109,0.628561544,0.462207381,0.138959193,-0.107730123,-0.211194648,-0.050746617,0.089119282,-0.121482545,0.186880814,Chlorella_FSP
0.267953375,0.260437892,-0.001552764,-0.230758842,-0.338087267,-0.216190868,-0.297588531,-0.344026339,-0.281693082,0.321703878,Chlorella_FSP
0.327101727,0.225717644,-0.072657386,-0.201124954,-0.454322523,-0.226477203,-0.306357338,-0.352486214,-0.27716332,0.251855785,Chlorella_FSP
0.362237844,0.397093226,-0.126380879,-0.342238708,-0.604371673,-0.203847266,-0.305918898,-0.387641697,-0.303269054,0.236350394,Chlorella_FSP
0.378885305,0.386410073,-0.177734217,-0.2723874,-0.621278619,-0.245874292,-0.349762932,-0.418473243,-0.318407996,0.284047929,Chlorella_FSP
0.335617249,0.450508991,-0.150872471,-0.246986924,-0.575841201,-0.230003947,-0.336171282,-0.387077705,-0.28193149,0.246982662,Chlorella_FSP
0.556637228,0.112654274,-0.263849815,-0.37540044,-0.595918199,-0.218248135,-0.396237609,-0.560599149,-0.374672411,0.249936069,Chlorella_FSP
0.684446769,0.335665095,-0.566439484,-0.542620239,-0.71849356,-0.25410336,-0.464634303,-0.641249962,-0.397321222,0.171080082,Chlorella_FSP
0.688819604,0.325427074,-0.492174656,-0.623055078,-0.856919184,-0.320523696,-0.483925678,-0.602710529,-0.382301484,0.179349624,Chlorella_FSP
0.651458712,0.361037584,-0.330214128,-0.519336469,-0.737513875,-0.277908879,-0.48699476,-0.583722809,-0.380871033,0.133719474,Chlorella_FSP
0.699406469,0.205686732,-0.540367789,-0.548264789,-0.764987663,-0.230885632,-0.47384155,-0.622450239,-0.402685414,0.171523093,Chlorella_FSP
-0.237454339,0.647702193,0.47879846,0.079691417,0.041262342,-0.178866166,0.040448975,0.113370925,-0.12636992,0.274006343,Chlorella_FSP
0.725490049,0.211028309,-0.53483743,-0.628699629,-0.863259289,-0.303771664,-0.483925678,-0.667757571,-0.404950295,0.227490171,Chlorella_FSP
0.569142003,0.334329701,-0.492174656,-0.628699629,-0.604371673,-0.226183308,-0.432628158,-0.589926718,-0.383255118,0.299110309,Chlorella_FSP
0.666495129,0.264444074,-0.477953732,-0.437490492,-0.764987663,-0.239408596,-0.483048797,-0.644633912,-0.40006292,0.202090864,Chlorella_FSP
0.667185576,0.284474987,-0.493754759,-0.532036707,-0.852692447,-0.286725738,-0.491817604,-0.633354078,-0.397202018,0.243438572,Chlorella_FSP
0.651305279,0.120666639,-0.436871061,-0.50169725,-0.785064662,-0.257630104,-0.458934578,-0.641813953,-0.407572789,0.29571389,Chlorella_FSP
0.650691548,0.17586293,-0.570389741,-0.58777664,-0.714266824,-0.241759758,-0.456303936,-0.604590502,-0.391480213,0.253627829,Chlorella_FSP
0.641639012,0.173637273,-0.564859381,-0.542620239,-0.70052993,-0.257923999,-0.451919533,-0.624142214,-0.393029868,0.283309577,Chlorella_FSP
0.626219013,0.268895388,-0.564859381,-0.491819287,-0.641355618,-0.237645224,-0.464634303,-0.612674382,-0.395056341,0.25008374,Chlorella_FSP
0.706387662,0.231504352,-0.59330123,-0.563787302,-0.738570559,-0.312294628,-0.513739621,-0.620006275,-0.39279146,0.199137456,Chlorella_FSP
0.641485579,0.248419345,-0.387887877,-0.574370833,-0.65720588,-0.264683591,-0.452357973,-0.623578222,-0.39839406,0.236055053,Chlorella_FSP
-0.131815842,0.494131867,0.471687998,0.032418309,-0.070746178,-0.175339423,-0.065215148,0.074831492,-0.120886524,0.205782623,Chlorella_FSP
0.649924384,0.297828928,-0.643074465,-0.586365502,-0.894959813,-0.257923999,-0.462880541,-0.626586178,-0.403996661,0.296304571,Chlorella_FSP
0.655524682,0.316969577,-0.512715992,-0.606826997,-0.868542709,-0.287607423,-0.426489993,-0.613238374,-0.394102707,0.235316701,Chlorella_FSP
0.677695725,0.209247783,-0.534047378,-0.493935993,-0.751250769,-0.264389696,-0.489625402,-0.623202227,-0.397917243,0.214495176,Chlorella_FSP
0.711681095,0.122892295,-0.628853541,-0.538386826,-0.763930979,-0.261744638,-0.512862741,-0.640309975,-0.402804618,0.232510964,Chlorella_FSP
0.674703785,0.110873748,-0.631223695,-0.49040815,-0.645582354,-0.267328648,-0.434820359,-0.63730202,-0.402923822,0.255842885,Chlorella_FSP
0.737687958,0.223937119,-0.602781846,-0.691495249,-0.928773706,-0.318760324,-0.547061088,-0.665877599,-0.414367432,0.273711002,Chlorella_FSP
0.724722884,0.283584724,-0.72760996,-0.592715621,-0.87382613,-0.262038533,-0.527331272,-0.664561618,-0.411029713,0.233544656,Chlorella_FSP
0.708612438,0.146039127,-0.594091281,-0.702078781,-0.721663613,-0.292015853,-0.528646593,-0.639557987,-0.38695045,0.252889477,Chlorella_FSP
0.72119393,0.412227693,-0.724449755,-0.53627012,-0.689963088,-0.282023413,-0.483925678,-0.643881923,-0.393149072,0.116589709,Chlorella_FSP
0.71114408,0.334329701,-0.504025427,-0.642811004,-0.685736352,-0.316115267,-0.525577511,-0.635798042,-0.39028817,0.163548893,Chlorella_FSP
-0.195567179,0.778570819,0.579925033,0.104386324,-0.025308759,-0.180041747,0.006250628,0.063739656,-0.125654695,0.18540411,Chlorella_FSP
0.622996924,0.306731556,-0.548268303,-0.535564551,-0.772384452,-0.2890769,-0.415967424,-0.603650515,-0.376102862,0.246982662,Chlorella_FSP
0.67501065,0.190997397,-0.672306365,-0.42690696,-0.659319248,-0.277027193,-0.493132925,-0.634106067,-0.396486792,0.239008461,Chlorella_FSP
0.698179006,0.232839746,-0.594881333,-0.62234951,-0.749137401,-0.256160627,-0.472087789,-0.676593441,-0.415797883,0.259239304,Chlorella_FSP
0.700173633,0.166960302,-0.527726967,-0.395156366,-0.733287139,-0.263801905,-0.490940723,-0.660237682,-0.411387325,0.206816316,Chlorella_FSP
0.796376012,0.274236965,-0.753681655,-0.630816335,-0.907640023,-0.29906934,-0.531277235,-0.685429311,-0.413175389,0.155279351,Chlorella_FSP
0.73914557,0.172301879,-0.566439484,-0.655511242,-0.91715018,-0.283492889,-0.515931823,-0.656101743,-0.412460164,0.233839997,Chlorella_FSP
0.73208766,0.265779469,-0.758421963,-0.690084112,-0.876996183,-0.280553936,-0.477787513,-0.679601397,-0.420089237,0.267508846,Chlorella_FSP
0.733698705,0.062799559,-0.787653863,-0.606826997,-0.693133141,-0.253221675,-0.5124243,-0.674713469,-0.416751518,0.284047929,Chlorella_FSP
0.749272136,0.094849018,-0.626483387,-0.599771309,-0.814651818,-0.274969926,-0.494009806,-0.644633912,-0.403877457,0.193968992,Chlorella_FSP
0.769218403,0.278688279,-0.757631912,-0.661861361,-0.957304178,-0.276733298,-0.533469437,-0.68411333,-0.421042871,0.218482277,Chlorella_FSP
-0.117546589,0.654379164,0.443246149,0.119908837,-0.19860496,-0.192091454,-0.060392304,0.059603716,-0.10932371,0.134457826,Chlorella_FSP
0.7850987,0.211918572,-0.552218559,-0.64492771,-0.791404767,-0.269973706,-0.544868886,-0.703101051,-0.419970033,0.158971111,Chlorella_FSP
0.736537212,0.239516717,-0.507185632,-0.606121428,-0.849522395,-0.270855392,-0.508916778,-0.70385304,-0.413533002,0.21582421,Chlorella_FSP
0.739759301,0.184320426,-0.507185632,-0.58213209,-0.805141661,-0.281729518,-0.529523474,-0.690693233,-0.412817777,0.217891595,Chlorella_FSP
0.695800798,0.058348245,-0.553798662,-0.472063362,-0.654035827,-0.254691151,-0.466826504,-0.64745387,-0.412817777,0.240189824,Chlorella_FSP
0.7000202,0.149155047,-0.491384605,-0.488997012,-0.74385398,-0.224126041,-0.494448246,-0.643505928,-0.399705307,0.180973998,Chlorella_FSP
0.7201199,0.386410073,-0.604361949,-0.645633279,-0.7692144,-0.288783005,-0.508916778,-0.658545707,-0.404831091,0.176543887,Chlorella_FSP
0.756253329,0.174082404,-0.874559513,-0.7422962,-0.742797296,-0.272030973,-0.48655632,-0.682609353,-0.417824356,0.263521745,Chlorella_FSP
-0.511792224,0.362372978,1.455301936,1.142983553,1.187764642,-0.022807767,0.099199981,0.203421598,-0.073085613,0.096506536,Chlorella_FSP
-0.521458492,0.336110227,1.497964709,1.096416014,1.055679124,0.003055018,0.116299155,0.19176577,-0.063668475,0.122791865,Chlorella_FSP
-0.791423542,0.305396161,1.924592441,1.601603254,1.808038237,0.007169552,0.292552174,0.428454284,0.03479425,-0.007305746,Chlorella_FSP
-0.156825392,0.697556908,0.395053016,-0.089645088,0.008505133,-0.180041747,-0.00471038,0.042495968,-0.12636992,0.229409886,Chlorella_FSP
-0.689390715,0.151380704,1.875609257,1.485889976,1.701313138,0.023921584,0.192587775,0.306068087,-0.011457006,0.074355978,Chlorella_FSP
-0.567565055,0.302725373,1.768162273,1.31725904,1.270186006,-0.032506312,0.124629522,0.238765078,-0.038397171,0.042754515,Chlorella_FSP
-0.588355202,0.186100951,1.629903285,1.224829531,1.035602125,-0.018987129,0.183818968,0.252488876,-0.03279457,0.15498401,Chlorella_FSP
-0.493457002,0.288036038,1.050795641,0.891095502,0.68795304,-0.040441485,0.089992734,0.211129485,-0.042092503,0.251560444,Chlorella_FSP
-0.460929244,0.443832021,1.219866632,0.673074752,0.665762673,-0.125671119,0.086485211,0.176725992,-0.074039247,0.264998449,Chlorella_FSP
-0.60615341,0.318750103,1.399998341,1.087949189,0.991221391,-0.007819108,0.175488602,0.331071718,-0.017059607,0.139035608,Chlorella_FSP
-0.490465062,0.332549176,1.33521413,0.698475228,0.486126368,-0.081880721,0.08429301,0.247788945,-0.067483012,0.271791287,Chlorella_FSP
-0.467066557,0.194558448,1.251468686,0.887567658,0.674216146,-0.068067642,0.117614476,0.175410011,-0.092396704,0.29187446,Chlorella_FSP
-0.502356106,0.335219964,1.397628187,0.993402974,0.816868506,-0.03074294,0.21187915,0.229177219,-0.08977421,0.147748161,Chlorella_FSP
-0.375160297,0.399318883,1.216706426,0.68013044,0.523110313,-0.068067642,0.041325856,0.122018797,-0.133045359,0.236055053,Chlorella_FSP
-0.3092609,0.64992785,0.632858474,0.142487037,0.033865553,-0.13184292,0.08429301,0.172026061,-0.06211882,0.206520975,Chlorella_FSP
-0.366874924,0.360592453,1.18984468,0.534783273,0.567491048,-0.100102229,0.039572095,0.118070855,-0.123628222,0.270314583,Chlorella_FSP
-0.291232543,0.357031402,0.964680044,0.561594887,0.525223682,-0.069243223,0.001866225,0.056407764,-0.164872899,0.264998449,Chlorella_FSP
-0.30435105,0.276907753,1.000232355,0.675191459,0.472389474,-0.088346417,0.019403839,0.039112018,-0.142462497,0.283309577,Chlorella_FSP
-0.329053734,0.102861383,0.862763419,0.541838961,0.494579841,-0.056899621,0.082977689,0.082351381,-0.104436335,0.320817856,Chlorella_FSP
-0.287013141,0.350354431,0.974950711,0.505854954,0.34136064,-0.100102229,-0.020055792,0.048135885,-0.113972677,0.260863678,Chlorella_FSP
-0.038528686,0.297383797,0.784548335,0.297006598,0.010618502,-0.1518278,-0.100290376,-0.109217797,-0.196700439,0.204748931,Chlorella_FSP
-0.122149574,0.207022126,0.661300323,0.282189654,-0.001005024,-0.115090888,-0.097221293,-0.047178711,-0.191455451,0.348727559,Chlorella_FSP
-0.022571673,0.320530628,0.405323684,0.045118547,-0.119353649,-0.140071988,-0.122212393,-0.154337133,-0.233772966,0.39096129,Chlorella_FSP
-0.014746599,0.318750103,0.60678678,0.207399364,0.075076235,-0.132724606,-0.120458632,-0.161105033,-0.212793015,0.252741807,Chlorella_FSP
0.063427424,0.345012854,0.346859883,0.002784421,-0.191208171,-0.173576051,-0.180963399,-0.197200501,-0.244978167,0.331302453,Chlorella_FSP
-0.24620001,0.524400801,0.745835818,0.131197937,0.09937997,-0.177102794,0.042641177,0.139878534,-0.092039091,0.197956093,Chlorella_FSP
0.014252204,0.220821199,0.535682158,0.342162999,-0.001005024,-0.142129255,-0.135804044,-0.192124576,-0.230435246,0.281242192,Chlorella_FSP
0.047623843,0.331658913,0.670780939,0.260317022,-0.126750438,-0.119499318,-0.151149456,-0.228596039,-0.239137158,0.222912388,Chlorella_FSP
-0.066146594,0.289816563,0.711073558,0.287128635,-0.059122652,-0.144186522,-0.102482577,-0.09342603,-0.182872744,0.253332488,Chlorella_FSP
-0.034539433,0.332994307,0.785338386,0.47339879,0.076132919,-0.160056868,-0.133611842,-0.144373279,-0.200157362,0.186290132,Chlorella_FSP
-0.118237037,0.255541447,0.871453984,0.297712167,0.289583117,-0.134194082,-0.079683679,-0.071806348,-0.179535024,0.25023141,Chlorella_FSP
-0.031010478,0.288036038,0.753736332,0.31887923,0.098323286,-0.160056868,-0.069599551,-0.134221429,-0.199561341,0.199285126,Chlorella_FSP
-0.182525389,0.290706826,0.846962392,0.426831252,0.101493338,-0.154766752,-0.037154966,-0.019355121,-0.146992259,0.28065151,Chlorella_FSP
-0.069291967,0.465198327,0.753736332,0.476221066,0.023298711,-0.153591171,-0.116512668,-0.100569925,-0.183468765,0.157937418,Chlorella_FSP
0.414635152,0.15672228,-0.223557195,-0.343649845,-0.563160991,-0.210312962,-0.367300546,-0.472428448,-0.334738981,0.357440112,Chlorella_FSP
0.345743815,0.56935907,-0.180104371,-0.256159318,-0.455379208,-0.231767318,-0.348447611,-0.390273658,-0.291587036,0.198103763,Chlorella_FSP
-0.189583299,0.597402347,0.570444417,0.088863811,-0.08659644,-0.140953674,-0.026193957,0.059979711,-0.114211085,0.227637841,Chlorella_FSP
0.450078134,0.324981942,-0.364186337,-0.411384447,-0.659319248,-0.234412376,-0.354147336,-0.433701018,-0.328540359,0.256876578,Chlorella_FSP
0.408804705,0.393977306,-0.329424077,-0.481941324,-0.55787757,-0.228240575,-0.312057063,-0.418473243,-0.329493993,0.279470147,Chlorella_FSP
0.372901425,0.228388433,-0.137441598,-0.419851273,-0.481796311,-0.26909202,-0.326964034,-0.376925855,-0.307679612,0.309890247,Chlorella_FSP
0.49334619,0.270675914,-0.43608101,-0.524275451,-0.674112826,-0.24352313,-0.403252654,-0.509839897,-0.336765454,0.321851548,Chlorella_FSP
0.482145594,0.339671278,-0.455832294,-0.479119049,-0.619165251,-0.264389696,-0.352832015,-0.460396625,-0.342964076,0.269428561,Chlorella_FSP
0.505467382,0.247529082,-0.413169521,-0.563081733,-0.728003718,-0.281435622,-0.414213663,-0.491416168,-0.340222377,0.33012109,Chlorella_FSP
0.467032461,0.243077768,-0.413169521,-0.597654603,-0.614938514,-0.256160627,-0.380015316,-0.438588946,-0.324129801,0.311366951,Chlorella_FSP
0.519659918,0.348128774,-0.474003475,-0.612471547,-0.726947034,-0.253221675,-0.395799169,-0.485776251,-0.352738826,0.281685203,Chlorella_FSP
0.47923037,0.231504352,-0.305722536,-0.466418811,-0.57055778,-0.274382135,-0.396676049,-0.492732149,-0.345705774,0.321999219,Chlorella_FSP
0.507538726,0.190552265,-0.399738648,-0.488997012,-0.661432616,-0.241759758,-0.37168495,-0.510027894,-0.350712353,0.31107161,Chlorella_FSP
-0.244435533,0.557340523,0.507240309,0.149542725,0.019071975,-0.154178962,0.029049526,0.160182235,-0.081072299,0.199137456,Chlorella_FSP
0.545359916,0.350354431,-0.366556491,-0.433962648,-0.618108566,-0.252927779,-0.396676049,-0.520179745,-0.346182591,0.17787292,Chlorella_FSP
0.491351563,0.360592453,-0.327053923,-0.548970357,-0.720606929,-0.258805685,-0.428682194,-0.516795795,-0.344632935,0.3186028,Chlorella_FSP
0.359552769,0.368159686,-0.244888582,-0.394450797,-0.654035827,-0.229710051,-0.32214119,-0.398357539,-0.313639826,0.330859442,Chlorella_FSP
0.438877538,0.228388433,-0.411589418,-0.373989302,-0.592748147,-0.193267035,-0.314249264,-0.434829002,-0.332354896,0.273711002,Chlorella_FSP
0.497719025,0.268895388,-0.330214128,-0.465713243,-0.607541725,-0.257630104,-0.365546785,-0.4620886,-0.334738981,0.227047159,Chlorella_FSP
0.407116944,0.357921664,-0.256739352,-0.56449287,-0.637128881,-0.257630104,-0.337048162,-0.385949722,-0.290156585,0.258353282,Chlorella_FSP
0.383181424,0.291151957,-0.155612779,-0.324599489,-0.456435892,-0.227064994,-0.335294401,-0.40644142,-0.307918021,0.254366181,Chlorella_FSP
0.176737562,0.227053038,0.19358992,-0.080472694,-0.325407057,-0.165346983,-0.192801289,-0.263939519,-0.235084213,0.257171919,Chlorella_FSP
0.411643212,0.451844386,-0.275700585,-0.419145704,-0.604371673,-0.224126041,-0.369054307,-0.421857193,-0.311970966,0.236202723,Chlorella_FSP
0.496261413,0.247083951,-0.533257327,-0.347177689,-0.666716037,-0.272324868,-0.391853205,-0.506831941,-0.345109752,0.322737571,Chlorella_FSP
-0.419962681,0.631232332,1.22460694,0.821949763,0.531563787,-0.1268467,0.051848424,0.230869194,-0.031721732,0.027987476,Chlorella_FSP
-0.184673449,0.617433259,0.498549744,0.035240584,-0.063349389,-0.170637098,-0.023563315,0.134238617,-0.073681634,0.138444927,Chlorella_FSP
0.446932761,0.347683643,-0.286761304,-0.373989302,-0.742797296,-0.215603077,-0.360285501,-0.462464595,-0.336407841,0.269723901,Chlorella_FSP
0.42836739,0.192332791,-0.386307775,-0.460774261,-0.607541725,-0.191797559,-0.284435321,-0.392717622,-0.320434469,0.262783393,Chlorella_FSP
0.265728599,0.053006669,-0.230667658,-0.47841348,-0.565274359,-0.216484763,-0.21954615,-0.239311881,-0.221852539,0.338685973,Chlorella_FSP
0.590008867,0.12111177,-0.382357518,-0.474885637,-0.767101031,-0.24910714,-0.383084398,-0.558719177,-0.366566521,0.249345388,Chlorella_FSP
0.474704102,0.380178233,-0.150872471,-0.307665838,-0.607541725,-0.256748418,-0.39755293,-0.466412537,-0.322818554,0.166797641,Chlorella_FSP
0.487822608,0.183430163,-0.408429213,-0.359877927,-0.447982419,-0.235881852,-0.35940862,-0.468292509,-0.346659408,0.251265103,Chlorella_FSP
0.459207387,0.35347035,-0.26147966,-0.332360745,-0.58852141,-0.253221675,-0.37256183,-0.489160202,-0.334619777,0.250969762,Chlorella_FSP
0.50017395,0.373946394,-0.417909829,-0.460774261,-0.637128881,-0.239996386,-0.378699995,-0.529203612,-0.345109752,0.268099527,Chlorella_FSP
0.524876634,0.340116409,-0.445561626,-0.550381495,-0.745967348,-0.275557717,-0.398429811,-0.51303585,-0.356910975,0.297338264,Chlorella_FSP
0.418854555,0.32765273,-0.242518428,-0.299199013,-0.595918199,-0.221774879,-0.339678804,-0.428061101,-0.311732557,0.224536763,Chlorella_FSP
