<<<<<<< HEAD
Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,contrast,dissimilarity,homogeneity,energy,correlation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.576457911,0.604575289,0.221592113,0.023497919,0.459193458,0.604575289,0.848336466,-1.308780278,0.609669976,-0.364247083,-0.508202895,0.680615993,0.700362478,-0.534228157,-0.535676065,-0.55508278,-0.564568948,-0.548545522,-0.678851693,-0.588259007,-0.403592399,0.879119136,0.54311771,0.275617302,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.52520893,0.980903394,-0.12507576,-0.233445613,0.064932651,0.980903394,0.965659135,-1.211500511,0.953500815,-0.434799389,-0.570767555,0.711475504,0.730857749,-0.522656993,-0.47377607,-0.538592711,-0.662749954,-0.54027559,-0.648663895,-0.524267863,-0.308213916,0.600040986,0.481253405,0.380746571,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.473959948,0.763396865,-0.070722277,-0.119162024,0.143327728,0.763396865,0.877698094,-1.27516188,0.803821841,-0.319266542,-0.471593719,0.630468792,0.58109594,-0.792804348,-0.516128698,-0.458498092,-0.478808431,-0.423708931,-0.623394334,-0.467557149,-0.345852062,0.820280609,0.44759543,0.237204685,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.098831164,0.869713888,0.307838721,0.119761817,0.581580643,0.869713888,1.033961485,-1.482666897,0.878449829,-0.360440561,-0.502633334,0.678143177,0.675369242,-0.454850755,-0.56051751,-0.571572848,-0.554514266,-0.484355098,-0.607622058,-0.521010829,-0.394610569,0.868862879,0.545329972,0.188076968,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.72370238,0.07129532,0.032159475,-0.593129787,-0.355900488,0.07129532,-0.002706131,0.556107658,-0.307111913,-0.254134477,-0.09169727,-0.361920705,1.170437238,0.188920503,0.622505416,1.053405621,0.281798638,0.201261639,0.13689722,0.162966362,0.101956333,-0.447176831,-0.493089655,0.126313523,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.348573596,-0.212643828,-0.092387946,-0.376047455,-0.248150328,-0.212643828,0.207823973,-0.446320651,-0.022188286,-0.372360908,-0.5450913,0.740665018,0.749258524,-1.423924584,-0.461558966,-0.568274834,-0.613067999,-0.763957558,-0.729730004,-0.597455339,-0.369803609,1.019737817,0.572588191,0.260454427,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.496364698,0.117312067,-0.310616346,-0.326727601,-0.143926086,0.117312067,0.376176875,-0.587119391,0.099445784,-0.45070772,-0.597844255,0.749913402,0.748661705,-0.918460205,-0.382555025,-0.615860461,-0.708291745,-0.629669616,-0.733121891,-0.542468937,-0.377930027,0.83485529,0.607826352,0.231948221,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.644155799,0.510949037,0.320743072,0.028817327,0.544749259,0.510949037,0.712952045,-0.788038088,0.457452417,-0.40936983,-0.544361007,0.71571831,0.704048203,-0.282764891,-0.46481686,-0.838711959,-0.478808431,-0.419770868,-0.575399128,-0.47598712,-0.445935313,0.775746862,0.560420754,0.176856441,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.7919469,0.041934554,-0.567623311,-0.593084201,-0.413188429,0.041934554,0.233830663,-0.902904042,0.145705935,-0.507469389,-0.667335962,0.826965022,0.826692628,-1.296865382,-0.542191853,-0.442950313,-0.620165421,-0.69701049,-0.833012974,-0.663553975,-0.470314567,0.838094108,0.636980795,0.343445898,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.939738001,0.497715778,-0.001038347,-0.170680324,0.116317467,0.497715778,0.651867696,-0.918193918,0.477659676,-0.450261743,-0.586333543,0.731841084,0.665466245,0.026959825,-0.500246462,-0.551784766,-0.560428785,-0.517041019,-0.626107844,-0.57523087,-0.496404645,0.896932635,0.533794609,0.246201324,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.087529103,0.191188317,-0.238210916,-0.470379857,-0.133550785,0.191188317,0.307322246,-0.552026457,0.28736819,-0.420758293,-0.586685802,0.740186989,0.725062991,-1.209541397,-0.485585937,-0.472161292,-0.622531228,-0.626912972,-0.724302984,-0.620254578,-0.445079901,0.909078202,0.54785827,0.311907117,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.235320204,0.939065286,-0.870571635,-0.490637283,-0.601917173,0.939065286,0.604574239,-0.869876715,0.865111217,-0.583185163,-0.731434239,0.873543027,0.856249664,-0.978482796,-0.519386592,-0.754848181,-0.742595952,-0.785223097,-0.792140731,-0.620637759,-0.414712761,0.990858356,0.612961958,0.361641348,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.496914961,0.217053798,-0.258942031,-0.557718637,-0.036879568,0.217053798,0.367710455,-0.723729482,0.401359503,-0.457387113,-0.613893525,0.751061711,0.743057955,-1.193570166,-0.381740551,-0.458498092,-0.621348325,-0.726545961,-0.823685284,-0.698998171,-0.48571199,0.937687761,0.556707315,0.396920305,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.758509718,0.715187764,-0.134565821,-0.395632282,-0.156221543,0.715187764,0.764863036,-0.720634305,0.59339325,-0.472054899,-0.631951102,0.799246454,0.765797322,-0.967641647,-0.534047117,-0.65590777,-0.61011074,-0.655660831,-0.770771841,-0.653399692,-0.422839178,0.906379187,0.610828706,0.328990623,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-2.020104475,1.119999629,0.187876131,-0.019269403,0.592167672,1.119999629,1.191380479,-1.426654576,1.117902894,-0.390677593,-0.554647404,0.757577508,0.741509804,-0.655183313,-0.54259909,-0.741184982,-0.642640591,-0.516647213,-0.653921321,-0.555688664,-0.452350906,0.722576266,0.599056316,0.288960632,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.890644237,0.238414712,0.065256989,-0.531421744,-0.244083585,0.238414712,0.570089286,-0.324567816,0.092737417,0.167771213,0.43442109,-0.927533985,0.057850764,-0.147868938,0.771146851,1.14527886,0.817654007,0.741170051,0.589035807,0.819162967,0.847875952,-1.082794861,-0.892165781,-0.203832816,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.761183999,-0.302993576,0.023922198,-0.560957829,-0.355610951,-0.302993576,-0.222745606,0.56373993,-0.551830632,-0.332402511,-0.206026841,-0.170114541,1.446626133,0.411396034,0.466126482,0.822544662,0.083070819,0.114230451,0.119259406,0.152812079,-0.015235167,-0.391037319,-0.384530835,0.154617557,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.631723761,0.360230701,0.042868309,-0.187074965,0.142062171,0.360230701,0.908181586,-1.088277232,0.56176863,-0.21537445,-0.380444518,0.555413504,0.608154959,-1.317604569,-0.339387923,-0.606908709,-0.468753749,-0.494987868,-0.624581495,-0.353944131,-0.108902825,0.492620189,0.383202826,0.331618855,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.885923486,0.349948477,-0.292231938,-0.357728239,-0.236985377,0.349948477,0.499185808,-0.382452077,0.44076469,-0.378536329,-0.535560972,0.669126159,0.649274161,-1.350003263,-0.471332649,-0.844836841,-0.630220102,-0.539881784,-0.646459168,-0.366780678,0.054908651,0.607328326,0.388417442,0.386003035,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.836813775,0.371110164,-0.019440043,-0.03944817,0.11290075,0.371110164,0.732719928,-1.193046639,0.466546182,-0.186641663,-0.379160061,0.572182237,0.578960723,-1.446811725,-0.365451079,-0.640831136,-0.426760669,-0.457182464,-0.648155112,-0.447248583,-0.132854372,0.568732412,0.409591942,0.335156859,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.787704064,0.493708163,-0.026395106,-0.17438611,0.016466042,0.493708163,0.871886882,-1.202301768,0.589169645,-0.254703306,-0.399305418,0.566264517,0.494876536,-0.503169972,-0.386220156,-0.564505676,-0.422029054,-0.452456789,-0.585913979,-0.32961217,-0.084095865,0.57736926,0.394817198,0.226893929,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.738594352,0.662953063,0.061869678,-0.082985073,0.252134962,0.662953063,1.048048697,-1.494765094,0.870082874,-0.200643235,-0.388260805,0.569853088,0.570897398,-1.437584254,-0.415948443,-0.439181155,-0.43681535,-0.589895181,-0.692249648,-0.381724718,-0.009674986,0.713669517,0.376566042,0.290780177,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.689484641,0.010927154,-0.33639039,-0.471377317,-0.303137397,0.010927154,0.264118222,-0.50571119,0.030129911,-0.293628155,-0.46855441,0.624995808,0.589831957,-1.667379791,-0.439975415,-0.510795167,-0.49773489,-0.591864213,-0.678512504,-0.419084816,-0.080246509,0.887755984,0.42760607,0.220727693,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.849134219,-0.110498912,-0.253883988,-0.476845196,-0.058205255,-0.110498912,0.406309806,-0.920633668,0.154465985,-0.322198768,-0.46055555,0.589552474,0.561653689,-1.431204634,-0.556445142,-0.487709071,-0.429717928,-0.524129532,-0.463127656,-0.24550405,-0.062710555,0.760092575,0.351836122,0.136321021,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.008783797,0.428706096,-0.46739719,-0.370243121,-0.421376599,0.428706096,0.497920046,-0.598892003,0.479423492,-0.324411266,-0.485774298,0.611488777,0.612539859,-1.341189491,-0.434681336,-0.393951253,-0.38535904,-0.539881784,-0.54673768,-0.369462942,-0.11959548,0.621093303,0.411172129,0.187268282,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.168433375,0.977180947,-0.381796326,-0.178954823,-0.303002164,0.977180947,0.897344911,-1.26392414,0.990344054,-0.402309316,-0.557463329,0.68164219,0.681040976,-1.129831176,-0.434274099,-0.52964096,-0.546825393,-0.630851035,-0.72922122,-0.480776877,-0.205564427,0.644304832,0.412989344,0.444026304,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.328082953,0.999145902,-0.458908965,-0.199277835,-0.315484868,0.999145902,0.846854601,-1.271104333,1.11236766,-0.432585806,-0.58188305,0.707731112,0.704935879,-0.930026495,-0.410654365,-0.337413875,-0.559837333,-0.639514773,-0.720741502,-0.470239413,-0.096927051,0.805436027,0.47240436,0.228713474,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.341142493,-0.306655799,-0.11508711,-0.614316241,-0.423528951,-0.306655799,-0.200970946,0.409779906,-0.632736736,-0.255034987,-0.117566838,-0.270517203,1.385277776,0.149610306,0.736531722,0.836207861,0.059412746,0.049252414,-0.010141097,-0.097787968,-0.274852832,-0.037196454,-0.409734811,0.275718388,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.354202033,0.820878626,-0.527242761,-0.195989665,-0.265668032,0.820878626,0.775421756,-1.143293241,0.91598719,-0.414013637,-0.560483307,0.672840128,0.676193184,-0.971675377,-0.317804373,-0.470276713,-0.524350222,-0.69386004,-0.649851056,-0.4606599,-0.208986077,0.780065286,0.411962222,0.308065855,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.309416254,1.200805421,0.034852937,0.071298606,0.079216106,1.200805421,1.088929005,-1.003368356,0.980950864,-0.35051091,-0.515851644,0.687998158,0.67358963,-1.153791463,-0.453006993,-0.558851938,-0.531447645,-0.666687406,-0.68105642,-0.454529012,-0.102487232,0.922303376,0.448938589,0.244482865,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.305556782,0.656542648,-0.020571134,-0.160141853,0.06405162,0.656542648,0.754719527,-0.947746287,0.596422522,-0.360339915,-0.507058053,0.664821774,0.635637938,-0.431751381,-0.331650424,-0.693128211,-0.515478445,-0.504045412,-0.603890982,-0.459127178,-0.030204884,0.816501988,0.355154514,0.297654014,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.301697311,0.5171364,-0.226402396,-0.349893129,-0.052237704,0.5171364,0.578707963,-0.972243231,0.716869958,-0.324182539,-0.483428767,0.634746608,0.640152398,-1.266832828,-0.432645152,-0.55414049,-0.495960534,-0.57414293,-0.698015857,-0.451655159,-0.083668159,0.989508849,0.418836034,0.226085243,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.29783784,0.740523888,-0.023514136,-0.26732487,0.008812018,0.740523888,0.824534938,-1.027417841,0.715861668,-0.408921001,-0.561065393,0.717602773,0.727721986,-0.97539376,-0.551151063,-0.576755441,-0.564568948,-0.607616464,-0.74940295,-0.561627962,-0.300087498,0.767379915,0.504166111,0.394494245,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.50567931,1.143146284,0.469193839,0.440058396,0.673919709,1.143146284,1.423941647,-1.221597596,0.943955198,-0.335706486,-0.46619814,0.645039378,0.632911733,-0.45662294,-0.392328708,-0.65685006,-0.545642489,-0.522160501,-0.597955179,-0.39915943,-0.117029243,0.862925046,0.459525839,0.149158922,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.71352078,1.342673592,0.081429392,0.203744059,0.296822341,1.342673592,1.505627239,-1.959241821,1.412624588,-0.360643753,-0.483396548,0.6207938,0.589864822,0.063397019,-0.444862256,-0.413739335,-0.464022135,-0.489080773,-0.571837646,-0.40682304,-0.078963391,0.661038725,0.412357269,0.203037672,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.618724719,1.313367507,0.296996662,0.526275205,0.436531289,1.313367507,1.416831216,-1.315535742,1.233362376,-0.280760913,-0.390168159,0.545389121,0.556770252,-0.238958309,-0.40617476,-0.426460245,-0.514295541,-0.424890349,-0.558270097,-0.509898595,-0.323611339,0.798148686,0.426183902,0.223355925,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.794939708,0.841461662,0.208964836,0.147644117,0.349830627,0.841461662,0.976462225,-1.013389584,0.700046341,-0.287639763,-0.41540409,0.59187053,0.613565428,-0.307578616,-0.405767523,-0.403845294,-0.423803409,-0.459151496,-0.575059939,-0.427514787,-0.179046642,0.860765834,0.416465754,0.133086274,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.971154697,1.245729589,-0.363157601,-0.054320365,-0.098736428,1.245729589,1.252879421,-1.758683108,1.409183776,-0.410748235,-0.557873582,0.721673275,0.69280681,-0.582253899,-0.58861685,-0.579111165,-0.619573969,-0.556815454,-0.616101777,-0.454912193,-0.11959548,0.707731684,0.483623685,0.270866268,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-2.03013424,-0.052410846,0.069194767,-0.541038942,-0.310326467,-0.052410846,0.087030001,0.520648039,-0.322788235,-0.256970336,-0.074062834,-0.351547899,1.327716733,0.506909484,0.497483716,1.169778391,0.207867158,0.126438445,0.129774257,0.016783002,-0.205136721,-0.233144942,-0.436914021,0.166141342,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-2.089113784,0.600739363,0.233971006,-0.099354908,0.528686073,0.600739363,1.063347061,-1.188045927,0.851095879,-0.322310823,-0.492641203,0.672596973,0.686045914,-1.018517331,-0.510834619,-0.702551107,-0.557471526,-0.595014663,-0.711413812,-0.563160684,-0.274852832,0.799498194,0.494764,0.379230284,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-2.148093327,1.245403806,-0.021168097,0.123872555,0.108002799,1.245403806,1.179158788,-1.210970805,1.110806916,-0.480786722,-0.599929887,0.712563148,0.72013199,-0.253413141,-0.56051751,-0.52869867,-0.41434018,-0.526098564,-0.579638987,-0.447823354,-0.324894458,0.775207059,0.466083614,0.230330848,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.438166812,1.54097957,-0.422273484,0.035565728,-0.274475585,1.54097957,1.086776538,-0.724882324,1.153074068,-0.519581316,-0.650620836,0.779282083,0.795883363,-0.443670743,-0.678616184,-0.623869923,-0.583495407,-0.591470407,-0.667828059,-0.515263122,-0.219678732,0.715828729,0.544460869,0.310997345,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.728240297,0.72200415,-0.624553853,-0.267217377,-0.519488529,0.72200415,0.577316312,-0.80717199,0.620995389,-0.469717444,-0.598084822,0.714865721,0.718200418,-0.840292508,-0.490472779,-0.356259667,-0.529673289,-0.638333354,-0.737022561,-0.523309912,-0.323183633,0.764950802,0.520679061,0.29168995,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.804715438,0.169992274,-0.435944199,-0.447746981,-0.346848365,0.169992274,0.327404418,-0.137583112,0.221368284,-0.399855596,-0.556090807,0.719649849,0.694392048,-1.369639823,-0.367080026,-0.64412915,-0.559837333,-0.672200694,-0.742619176,-0.494762965,-0.238925511,0.91582574,0.549912513,0.211124539,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.881190579,0.463271599,-0.09339961,-0.065703304,0.037567795,0.463271599,0.50477441,-0.244958478,0.338277178,-0.364785487,-0.533380832,0.708304281,0.683700068,-1.153440258,-0.538526722,-0.456142368,-0.569300563,-0.589501375,-0.732952297,-0.5982217,-0.360821779,0.880738545,0.563976174,0.266519577,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.537302834,0.294423869,-0.685054363,-0.300238532,-0.634623939,0.294423869,0.285331292,-0.76018006,0.343346315,-0.466338494,-0.606652881,0.752176536,0.728429997,-0.95604968,-0.4929162,-0.518804629,-0.621939776,-0.726152155,-0.76568401,-0.566034538,-0.296238142,0.855637705,0.536875973,0.344052413,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.119158685,1.191570539,-0.66757916,-0.283021676,-0.409726273,1.191570539,0.737365072,-0.417878345,0.92260879,-0.532017114,-0.651623916,0.742950486,0.706370124,-0.243684993,-0.54137738,-0.477343885,-0.572849274,-0.628882003,-0.624751089,-0.497828409,-0.193588653,0.870212386,0.446884346,0.279256392,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.701014537,1.148363453,-0.370226864,0.015780476,0.001989514,1.148363453,1.093247873,-1.178037877,1.192856588,-0.476113849,-0.617860736,0.783945381,0.793106022,-0.57710612,-0.590245797,-0.595130089,-0.579946696,-0.580443831,-0.720232719,-0.523501502,-0.233793036,0.992747667,0.578750918,0.17079129,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.276471839,0.697271574,-0.273808319,-0.120148257,0.032530978,0.697271574,0.635609946,-0.69103919,0.530067919,-0.502915633,-0.606734502,0.701461018,0.661476851,-0.105111084,-0.525087908,-0.475930451,-0.509563926,-0.539487977,-0.592697754,-0.462767393,-0.363815722,0.957390571,0.464898474,0.188076968,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,0.264985508,-0.066936523,0.868809548,-0.288434313,0.375969964,-0.066936523,0.464868054,-0.033811778,-0.237650698,0.144898804,0.463353594,-0.930295126,0.380279888,0.563020891,0.501556084,1.198518225,0.686351699,0.947524543,0.754729506,0.611095956,0.036089578,-0.831786467,-0.79206096,-0.198070924,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.111655004,0.7635181,0.268351037,0.043845263,0.473824845,0.7635181,0.899583689,-0.760906694,0.442704189,-0.4746621,-0.601005995,0.74112717,0.75709395,-0.186709866,-0.551151063,-0.54236187,-0.482948594,-0.551302166,-0.673933456,-0.59055809,-0.358255542,0.866163864,0.559314623,0.235182968,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.488295517,0.960843755,0.017243359,0.044918943,-0.05760095,0.960843755,0.807081451,-0.422782174,0.575185497,-0.57082237,-0.673801206,0.775624469,0.724569278,0.203724657,-0.596354349,-0.635648543,-0.516069897,-0.506802056,-0.574381562,-0.480776877,-0.468176036,0.647273748,0.567610603,0.240742689,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.550579461,1.064683512,-0.511889901,-0.259406984,-0.435553864,1.064683512,0.859713395,-0.810144311,1.001173017,-0.531154295,-0.657846445,0.752396491,0.688747481,-0.400623107,-0.528753039,-0.777463133,-0.605379125,-0.497350705,-0.50637422,-0.197798078,-0.193588653,0.594103153,0.479278172,0.145418746,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.612863406,-0.144890331,-0.630691747,-0.569446315,-0.56189046,-0.144890331,0.010740409,-0.473280267,-0.077615493,-0.415162839,-0.56505838,0.713440832,0.696522478,-1.672280508,-0.29011227,-0.510795167,-0.448052935,-0.689921977,-0.791123165,-0.595922617,-0.430965596,0.905299581,0.6116188,0.201521385,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.67514735,-0.045398378,-0.538209971,-0.522321991,-0.498786093,-0.045398378,0.203931583,-0.330368071,-0.03588099,-0.551490608,-0.647184162,0.748141137,0.725328299,-0.741766688,-0.384591209,-0.677580432,-0.611293643,-0.655267024,-0.716840832,-0.519094927,-0.285117781,0.747407204,0.542801673,0.307661512,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.737431294,0.092195345,-0.892982971,-0.708276949,-0.944387603,0.092195345,0.105751161,0.139207053,0.20780268,-0.534822752,-0.656819738,0.753322319,0.668054253,-0.197010981,-0.524680671,-0.498074257,-0.514886993,-0.636364323,-0.661383473,-0.456636505,-0.051162488,0.848890168,0.453205093,0.237912285,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.799715238,0.875662482,-0.401256443,-0.244306486,-0.450743908,0.875662482,0.739819871,-0.588176499,0.74919682,-0.493262248,-0.61902491,0.729473951,0.662260344,0.112394463,-0.529160276,-0.583351469,-0.606562029,-0.518616244,-0.57353359,-0.366014317,-0.028921765,0.720686956,0.415675661,0.233363423,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.861999183,1.128062625,-0.403490461,-0.180385389,-0.300694745,1.128062625,0.689993699,-0.83619101,0.948035927,-0.541136916,-0.635512356,0.717370222,0.673526063,0.265200493,-0.563368167,-0.73411781,-0.392456462,-0.482779873,-0.476186422,-0.262363992,0.018553624,0.599231281,0.327738276,0.262476143,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.209338495,0.694014247,0.103984685,0.068145175,0.066418892,0.694014247,0.83139555,-0.692951174,0.801278113,-0.386698168,-0.513074381,0.638227379,0.590451685,0.135504627,-0.543820801,-0.651196322,-0.5172528,-0.379602627,-0.450747267,-0.346855292,-0.208986077,0.681011435,0.34504132,0.265104375,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-1.024513449,0.28315803,-0.843944717,-0.727291982,-0.822345569,0.28315803,0.268927141,-0.357062674,0.464886015,-0.550260861,-0.681443511,0.817112189,0.819768874,-1.534994977,-0.569883956,-0.696426224,-0.67753625,-0.716700804,-0.760935367,-0.537870771,-0.093505402,0.959279881,0.581990301,0.246201324,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.839688402,-0.141563152,0.071829452,-0.501474817,-0.268402704,-0.141563152,0.19045578,0.307426407,-0.382689236,-0.16581007,0.018512587,-0.422099073,1.262455779,0.19193517,0.735310012,1.088741483,0.069467427,0.111867613,-0.018620816,-0.125185373,-0.288967137,-0.387798501,-0.404125149,0.351027335,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.654863356,0.339311062,-0.798986376,-0.646467645,-0.688064609,0.339311062,0.274295822,-0.458384718,0.453153603,-0.546032403,-0.654113357,0.730590017,0.665522922,-0.730901607,-0.54137738,-0.533881263,-0.515478445,-0.670231663,-0.670032786,-0.477136662,-0.179902055,0.543631572,0.435665021,0.44170133,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.47003831,0.339651623,-0.491725067,-0.532951781,-0.431252973,0.339651623,0.326959713,-0.794882454,0.393624037,-0.520588515,-0.629801032,0.721323809,0.6882848,-0.686227398,-0.443640546,-0.562149952,-0.420254698,-0.586350925,-0.661213879,-0.350687097,0.001017669,0.753075136,0.416228726,0.217391861,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.40080514,0.268640799,-0.599324257,-0.525786429,-0.635270879,0.268640799,0.155368704,-0.061931227,0.230310924,-0.506645212,-0.64801326,0.771989734,0.762091401,-1.131207406,-0.621195794,-0.193714706,-0.495369082,-0.682045851,-0.762292122,-0.574656099,-0.331737757,0.907188892,0.562395987,0.232150393,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.33157197,0.082306399,-0.728964317,-0.594275279,-0.635793322,0.082306399,0.028540126,-0.41091425,0.11899212,-0.547130197,-0.672286922,0.773909972,0.78571093,-1.048617916,-0.463187913,-0.407143307,-0.603013318,-0.735603506,-0.78315223,-0.590174909,-0.395465981,0.857527016,0.553546942,0.336470975,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.742639041,-0.007793748,-0.808622006,-0.689081982,-0.712069545,-0.007793748,0.060475166,-0.322282221,0.17415996,-0.550003408,-0.693864942,0.814252598,0.781466495,-1.446075821,-0.510427382,-0.508439443,-0.556880074,-0.78916116,-0.783321824,-0.5903665,-0.201287365,0.848080463,0.534031637,0.358608773,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.785491295,0.215659709,-0.76459407,-0.689582665,-0.629023911,0.215659709,0.181589042,-0.182634345,0.363458415,-0.590536067,-0.726236268,0.845928578,0.828177476,-1.104119234,-0.548707642,-0.699724238,-0.666298665,-0.75529382,-0.769245491,-0.605693719,-0.308213916,0.976283676,0.549280438,0.376602052,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.814354716,-0.072021204,-0.436637798,-0.501585551,-0.371538378,-0.072021204,0.131839333,-0.278385038,-0.024944099,-0.427016294,-0.585162926,0.75526404,0.767860895,-1.261484162,-0.446491204,-0.51597776,-0.592958636,-0.679683014,-0.781965069,-0.64420336,-0.369803609,0.974664267,0.602295699,0.255096877,Chlorella_FSP
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.900706637,-0.072679477,-0.428056448,-0.527578853,-0.272120752,-0.072679477,0.165299705,-0.163034784,0.029294442,-0.446607275,-0.601326036,0.751593924,0.73525135,-1.018250833,-0.515721461,-0.574399717,-0.620756873,-0.687165333,-0.726507711,-0.592665583,-0.42711624,0.891264703,0.644723709,0.221738552,Chlorella_FSP
