<<<<<<< HEAD
Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,contrast,dissimilarity,homogeneity,energy,correlation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
-1.052932834,-0.779110154,-0.399861264,-0.315285106,-0.040681514,-0.109307507,0.027163146,-0.071144197,-0.389493724,-0.43871258,-0.103384103,-0.317907908,-0.389493724,-0.238411123,-0.439699596,-0.356170725,-0.906755737,-0.906755737,0.906755737,1.037215238,0.656294744,0.70899602,0.182985032,-0.578290254,-0.673150461,-0.848465711,-0.305828931,-0.514616502,-0.622450239,-0.384923978,0.23487369,Chlamydomonas_Reinhardtii
-0.573065962,-0.584395921,-0.36913992,-0.295203966,-0.04067917,-0.107580632,0.026954608,0.719545056,-0.551854622,-0.432596651,-0.282024848,-0.312152189,-0.551854622,-0.434125455,-0.09507273,-0.537619777,-0.895465468,-0.895465468,0.895465468,1.02879934,0.582660118,0.679690351,0.142923208,-0.714969139,-0.597654603,-0.603314988,-0.25410336,-0.439643203,-0.607786454,-0.385043182,0.217448584,Chlamydomonas_Reinhardtii
-0.647910321,-0.604703094,0.035118858,-0.082394496,-0.039688796,-0.095840442,-0.20836642,0.693671759,-0.208398854,-0.770925704,-0.570572767,-0.613270004,-0.208398854,-0.56313243,0.683834207,-0.393547524,-0.880493589,-0.880493589,0.880493589,1.057695922,0.003907768,0.69211841,0.331213781,-0.591721127,-0.68514513,-0.881222919,-0.272618764,-0.483487238,-0.639745984,-0.397798039,0.230148238,Chlamydomonas_Reinhardtii
-0.36583799,-0.448450485,-0.289094425,-0.256739763,-0.040673651,-0.107614113,0.027925024,-0.192575631,-0.491136097,-0.475371175,-0.401103099,-0.365905222,-0.491136097,-0.463196448,-0.144250234,-0.522155087,-0.886547791,-0.886547791,0.886547791,1.008892746,0.662864727,0.631589162,0.12111177,-0.489804502,-0.577193108,-0.66988609,-0.249694931,-0.463757422,-0.58973872,-0.378367743,0.263669416,Chlamydomonas_Reinhardtii
-0.485494618,-0.622103906,-0.344069865,-0.278374394,-0.04067758,-0.108167674,0.027663648,0.435387553,-0.755391752,-0.565600017,-0.496180046,-0.41795028,-0.755391752,-0.693982927,-0.149676047,-0.766699934,-0.891538418,-0.891538418,0.891538418,1.026296566,0.553081005,0.681991844,0.008938662,-0.578290254,-0.613177116,-0.625505355,-0.240584177,-0.470772468,-0.631662103,-0.384447161,0.259977656,Chlamydomonas_Reinhardtii
-0.805853665,-0.681991902,-0.32986184,-0.286936387,-0.0406777,-0.108432272,0.026939834,0.558277962,0.179010612,-0.566584591,-0.075754484,-0.563032763,0.179010612,0.013415157,-0.137403482,0.09460218,-0.843513866,-0.843513866,0.843513866,0.992066725,0.252069152,0.61900767,0.111764011,-0.522196608,-0.631521904,-0.592748147,-0.237939119,-0.458057698,-0.608538443,-0.377533313,0.30354042,Chlamydomonas_Reinhardtii
-0.169937858,-0.584649428,-0.340527224,-0.285084476,-0.040678168,-0.108595115,0.026239855,0.926549047,-0.277222054,-0.31308832,-0.132535675,-0.382210997,-0.277222054,-0.509108335,0.739050101,-0.567181859,-0.798025535,-0.798025535,0.798025535,0.901137639,0.548010314,0.573207973,0.103751646,-0.515876197,-0.692906387,-0.617051882,-0.269385915,-0.458057698,-0.530331595,-0.358222222,0.339867336,Chlamydomonas_Reinhardtii
-0.918365541,-0.574386305,-0.359290532,-0.286148967,-0.040677892,-0.108034483,0.027673281,0.712080558,-0.681670428,-0.687392364,-0.425446152,-0.583303154,-0.681670428,-0.649163259,-0.019478102,-0.539359532,-0.897756247,-0.897756247,0.897756247,1.043709632,0.450511175,0.652379309,0.186100951,-0.722079601,-0.600476878,-0.772384452,-0.257923999,-0.462880541,-0.625270197,-0.374791615,0.29202213,Chlamydomonas_Reinhardtii
-0.69066268,-0.640331565,-0.384632362,-0.30341023,-0.040680841,-0.108798661,0.027116226,-0.003209068,-0.361546156,-0.399616929,-0.129878427,-0.201833794,-0.361546156,-0.344675136,-0.884234705,-0.370868328,-0.859549321,-0.859549321,0.859549321,1.006615153,0.31433597,0.680304083,0.248864476,-0.535627481,-0.740885063,-0.815708502,-0.310531256,-0.481295036,-0.615118346,-0.378129335,0.246834991,Chlamydomonas_Reinhardtii
-0.709230364,-0.628693111,-0.336619493,-0.29576163,-0.040681066,-0.109519228,0.028381407,0.224440676,-0.012062919,-0.521587013,-0.248695368,-0.453826619,-0.012062919,-0.150640899,-0.157604755,-0.173578308,-0.92205487,-0.92205487,0.92205487,1.064025791,0.588188771,0.646395429,0.245748556,-0.731560217,-0.527097726,-0.612825146,-0.260862952,-0.439643203,-0.611922394,-0.386116021,0.245062947,Chlamydomonas_Reinhardtii
-1.001351863,-0.612146622,-0.329978968,-0.280760637,-0.040626802,-0.105868881,0.041385984,0.859048379,-0.648037,-0.693008172,-0.635698417,-0.443720816,-0.648037,-0.760835453,0.141665535,-0.789892253,0.78367575,0.78367575,-0.78367575,-0.628077877,-1.201452305,-0.08547913,1.125328164,1.76658217,0.368974612,-0.060179336,-0.185625758,-0.191924408,-0.295335056,-0.326990704,0.187176155,Chlamydomonas_Reinhardtii
-0.553456915,-0.553691225,-0.294794675,-0.235946269,-0.04058156,-0.102011064,0.021072798,0.763422527,-0.743289319,-0.610196536,-0.476591508,-0.534089539,-0.743289319,-0.731672935,0.116540556,-0.715266654,0.93871242,0.93871242,-0.93871242,-0.991538766,-0.76520589,-0.459318199,0.749192148,1.824255919,0.888978796,0.493523157,-0.090403684,0.05974035,0.028208179,-0.17691253,0.261897371,Chlamydomonas_Reinhardtii
-1.11635562,-0.709932523,-0.376527644,-0.303134283,-0.040680382,-0.108843467,0.027123788,0.667796676,-0.362688382,-0.721289122,-0.455880784,-0.578733364,-0.362688382,-0.528407512,0.418435406,-0.452515058,-0.83066914,-0.83066914,0.83066914,0.980557018,0.203123279,0.637496325,0.2435229,-0.695217855,-0.635049747,-0.81253845,-0.279966146,-0.437012561,-0.625458194,-0.39195703,0.333222168,Chlamydomonas_Reinhardtii
-1.23860623,-0.774302846,-0.395444673,-0.311265921,-0.040680603,-0.10917483,0.0273019,1.235085399,-0.328741009,-0.734222119,-0.450397498,-0.743905481,-0.328741009,-0.69567871,0.860365722,-0.597772216,-0.78730796,-0.78730796,0.78730796,0.95729833,-0.113600245,0.626295729,0.268005125,-0.495334862,-0.43255151,-0.374014528,-0.236763538,-0.446219808,-0.615306344,-0.385996816,0.171670764,Chlamydomonas_Reinhardtii
-0.64953297,-0.565351829,-0.35665774,-0.284490491,-0.040673329,-0.106974458,0.027233039,0.599217293,-0.474529349,-0.541265404,-0.378954743,-0.309079596,-0.474529349,-0.460280866,-0.109717439,-0.529348327,-0.745828492,-0.745828492,0.745828492,0.853444479,0.374482182,0.614634835,0.207022126,-0.597251487,-0.532036707,-0.590634779,-0.227064994,-0.428682194,-0.559471166,-0.367639359,0.207111657,Chlamydomonas_Reinhardtii
-0.385448428,-0.538286588,-0.305386334,-0.241083736,-0.040655329,-0.104275847,0.026224692,0.624429142,-0.30241468,-0.699743475,-0.427646497,-0.543139439,-0.30241468,-0.498733182,0.102422445,-0.517683097,-0.854640509,-0.854640509,0.854640509,0.993532775,0.386970341,0.732164376,0.27913341,-0.831896739,-0.750763026,-0.883336288,-0.317290848,-0.465072743,-0.642001951,-0.398155652,0.247721014,Chlamydomonas_Reinhardtii
-0.699472461,-0.666484245,-0.347355627,-0.282896357,-0.040675323,-0.108136864,0.027435257,0.649640991,-0.959812334,-0.617874512,-0.538596365,-0.349250653,-0.959812334,-0.868969137,0.230041515,-0.937061536,-0.868957879,-0.868957879,0.868957879,0.98676991,0.643467352,0.712524975,0.216369885,-0.644654568,-0.693611955,-0.944623968,-0.323462649,-0.508916778,-0.633730072,-0.388380902,0.267213505,Chlamydomonas_Reinhardtii
-1.058777579,-0.669924325,-0.354566069,-0.305102699,-0.040682762,-0.109844964,0.026513335,0.209530559,-0.381749696,-0.438723424,-0.218667158,-0.313537088,-0.381749696,-0.391867685,-0.181822517,-0.458705359,-0.720957174,-0.720957174,0.720957174,0.82779373,0.322315901,0.621846178,0.098855201,-0.49454481,-0.637166454,-0.648752407,-0.28966469,-0.425174672,-0.552515268,-0.353930868,0.247868684,Chlamydomonas_Reinhardtii
-0.685038862,-0.56951919,-0.338591193,-0.276522843,-0.040665743,-0.106665481,0.028730291,0.457163506,-0.480083192,-0.563716985,0.004899657,-0.481236069,-0.480083192,-0.401332738,0.337592402,-0.501727615,-0.748610153,-0.748610153,0.748610153,0.84081474,0.498855741,0.675164083,0.325427074,-0.443191472,-0.701373212,-0.749137401,-0.267328648,-0.44797357,-0.592370682,-0.362513576,0.126335955,Chlamydomonas_Reinhardtii
-0.659209902,-0.428235521,-0.346660152,-0.270736107,-0.040648003,-0.1046074,0.026932712,0.813990902,-0.301023879,-0.599297305,-0.115927876,-0.7243508,-0.301023879,-0.329937197,0.053758056,-0.272641176,-0.821506022,-0.821506022,0.821506022,0.937749246,0.50488205,0.715670348,0.123337427,-0.615422668,-0.588482209,-0.89918655,-0.277027193,-0.483048797,-0.630910114,-0.375864454,0.20844069,Chlamydomonas_Reinhardtii
-0.703295108,-0.652640937,-0.390356974,-0.309458854,-0.040681317,-0.109343331,0.027011171,0.163170154,-0.804719166,-0.636928064,-0.424061482,-0.545688822,-0.804719166,-0.753347141,0.343747677,-0.795085289,-0.859876575,-0.859876575,0.859876575,1.028820947,0.059011298,0.723572138,0.202570813,-0.683367084,-0.601182446,-0.836842185,-0.278790565,-0.481733476,-0.65967369,-0.397321222,0.223207729,Chlamydomonas_Reinhardtii
-0.848515093,-0.724380503,-0.377011063,-0.310321697,-0.040681543,-0.109399129,0.027352056,0.291524025,0.094324541,-0.674377664,-0.163094025,-0.479263828,0.094324541,-0.170784464,-0.497726604,-0.035688947,-0.895547282,-0.895547282,0.895547282,1.057623281,0.247067752,0.730323182,0.265779469,-0.627273438,-0.670328186,-0.908696707,-0.307886198,-0.46156522,-0.648205859,-0.40089735,0.206520975,Chlamydomonas_Reinhardtii
-0.515410394,-0.389291225,-0.359137652,-0.281106619,-0.040670777,-0.106398636,0.027081145,0.500579814,-0.895377647,-0.682873849,-0.583834958,-0.684023605,-0.895377647,-0.906006091,0.499517716,-0.893701371,1.08728582,1.08728582,-1.08728582,-1.163715348,-0.815061091,-0.406920891,0.689099411,1.396048084,0.392963951,0.167007755,-0.144480417,0.014580995,0.024448234,-0.168449027,0.445303993,Chlamydomonas_Reinhardtii
-0.723064025,-0.662551517,-0.376919562,-0.295663749,-0.040676464,-0.1080449,0.027002545,0.709635603,-0.742404523,-0.642435589,-0.545737719,-0.604768034,-0.742404523,-0.671032412,0.306269286,-0.677301467,-0.836396088,-0.836396088,0.836396088,0.969331676,0.392781269,0.734312436,0.212808834,-0.711808933,-0.797330565,-0.920320233,-0.314058,-0.491379164,-0.61624633,-0.385400795,0.229262215,Chlamydomonas_Reinhardtii
-0.528977679,-0.181670441,-0.371184666,-0.29933148,-0.04068013,-0.108746497,0.027323859,0.629666262,-0.373987735,-0.580374691,-0.277430889,-0.503685386,-0.373987735,-0.40047861,0.104624497,-0.436404116,-0.812261092,-0.812261092,0.812261092,0.925860105,0.500956252,0.725259899,0.319195234,-0.658085441,-0.592715621,-0.790348083,-0.256160627,-0.496640448,-0.618126302,-0.378248539,0.1056621,Chlamydomonas_Reinhardtii
-1.121586962,-0.380909418,-0.374459002,-0.277591813,-0.040663504,-0.106253695,0.027132988,0.972424361,-0.723949932,-0.658816687,-0.400139979,-0.590961806,-0.723949932,-0.716931355,0.061620118,-0.783045233,-0.880902657,-0.880902657,0.880902657,1.034999438,0.299232968,0.696567962,0.375726919,-0.696007906,-0.646338848,-0.921376917,-0.315527476,-0.488310081,-0.64406992,-0.390884191,0.241814198,Chlamydomonas_Reinhardtii
-1.026841731,-0.61776041,-0.390662293,-0.302680397,-0.040677702,-0.108115129,0.027168254,0.473757948,-0.547321164,-0.75017294,-0.473288637,-0.685323023,-0.547321164,-0.545579215,0.450554149,-0.59034611,-0.814388244,-0.814388244,0.814388244,0.958202663,0.223996176,0.698639305,0.373501263,-0.530887173,-0.553909339,-0.732230454,-0.300832711,-0.477787513,-0.645573898,-0.38778488,0.148338843,Chlamydomonas_Reinhardtii
-0.574180794,-0.532749428,-0.358732931,-0.289125347,-0.040675356,-0.108063253,0.026893658,0.440202984,-0.623741541,-0.521876973,-0.34008984,-0.373955121,-0.623741541,-0.618911629,0.545003723,-0.593460717,-0.794834806,-0.794834806,0.794834806,0.913103945,0.411592057,0.626602595,0.315634183,-0.557748919,-0.541209101,-0.65720588,-0.289958586,-0.437451001,-0.596694618,-0.375506841,0.225422785,Chlamydomonas_Reinhardtii
-1.132630753,-0.795644437,-0.388106331,-0.304220929,-0.040679617,-0.108922426,0.02700183,0.34664562,-0.069164115,-0.673629809,-0.038004082,-0.68803812,-0.069164115,-0.179188595,0.156282293,-0.210309679,-0.834514376,-0.834514376,0.834514376,0.963403378,0.426603388,0.671788561,0.292932483,-0.704698471,-0.69078968,-0.860089236,-0.308180094,-0.454988615,-0.607974452,-0.387427268,0.271791287,Chlamydomonas_Reinhardtii
-1.225100214,-0.800963494,-0.405156947,-0.315501576,-0.040681173,-0.109173815,0.027180544,0.768052855,-0.934407221,-0.778722845,-0.551911913,-0.6421709,-0.934407221,-0.811881499,0.662395881,-0.762109787,-0.857422169,-0.857422169,0.857422169,1.032280003,-0.022061014,0.706847961,0.171856747,-0.586980819,-0.647044417,-0.773441136,-0.241171968,-0.507163016,-0.646889879,-0.401016554,0.232510964,Chlamydomonas_Reinhardtii
-0.867276164,-0.697639504,-0.323844327,-0.264812764,-0.040638022,-0.106213834,0.020735574,0.192306818,-0.364132542,-0.696866096,-0.309935854,-0.644992348,-0.364132542,-0.484554059,0.422227303,-0.370637764,-0.859631135,-0.859631135,0.859631135,0.991838808,0.471205233,0.594458419,0.27913341,-0.507975683,-0.649161123,-0.693133141,-0.26850423,-0.438327882,-0.582218831,-0.377771722,0.298667298,Chlamydomonas_Reinhardtii
-0.545424988,-0.502278119,-0.301129383,-0.258361342,-0.040650491,-0.103789561,0.028012993,0.722062164,-0.903975109,-0.709849177,-0.527640945,-0.551546751,-0.903975109,-0.829110588,0.428174784,-0.854876764,-0.800070873,-0.800070873,0.800070873,0.902566138,0.558923615,0.656675428,0.188326608,-0.661245647,-0.611060409,-0.747024032,-0.236469643,-0.468141826,-0.593686662,-0.383255118,0.246982662,Chlamydomonas_Reinhardtii
-0.622969665,-0.346722403,0.006468737,0.154861273,-0.035602681,0.021998536,0.027251466,-0.061288189,-0.168368057,-0.580457472,-0.056840019,-0.435526801,-0.168368057,-0.241071454,-0.357838952,-0.153373645,-0.776590386,-0.776590386,0.776590386,0.878855771,0.495244553,0.633507072,0.355696007,-0.658085441,-0.749351888,-0.826275344,-0.330516136,-0.454988615,-0.572630972,-0.372645938,0.288625711,Chlamydomonas_Reinhardtii
-0.368388119,-0.125112414,-0.327697466,-0.26928562,-0.04065447,-0.10607898,0.027450964,0.423864985,-0.575052014,-0.607970116,-0.313664145,-0.586080459,-0.575052014,-0.618256875,0.433121893,-0.600954908,1.21949651,1.21949651,-1.21949651,-1.369557521,-0.763160784,-0.451109543,0.564017493,1.20722581,0.15800955,0.085643076,-0.103041181,0.026857325,0.130290675,-0.127800372,0.509245271,Chlamydomonas_Reinhardtii
-1.053268206,-0.422018798,-0.405155676,-0.318689108,-0.040681309,-0.1093155,0.027200452,0.339342061,-0.67814415,-0.699131387,-0.259339543,-0.802423653,-0.67814415,-0.659865634,0.866938607,-0.597708031,-0.922873006,-0.922873006,0.922873006,1.10613216,0.031946445,0.758708254,0.278243147,-0.677046674,-0.720423569,-0.835785501,-0.315233581,-0.521631548,-0.663997627,-0.408526423,0.203124557,Chlamydomonas_Reinhardtii
-0.805065515,-0.589295158,-0.333702421,-0.267200719,-0.040654116,-0.104984974,0.027589944,0.476531736,0.474135671,-0.63271011,0.484365397,-0.795552528,0.474135671,0.145865841,0.172212159,0.254949938,-0.912891753,-0.912891753,0.912891753,1.064753202,0.434208776,0.709149453,0.248864476,-0.728400012,-0.719012431,-0.99851486,-0.30465335,-0.492256045,-0.645197903,-0.400420533,0.300291672,Chlamydomonas_Reinhardtii
-0.883600071,-0.699753466,-0.377190144,-0.304681057,-0.040679853,-0.108819856,0.027050491,0.724509069,0.010383158,-0.776593,-0.253078101,-0.814172277,0.010383158,-0.357480668,0.679868239,-0.274092495,-0.831978156,-0.831978156,0.831978156,0.99019494,0.115453802,0.697104977,0.239961848,-0.53483743,-0.639988729,-0.776611189,-0.274969926,-0.470772468,-0.633354078,-0.392195438,0.201057171,Chlamydomonas_Reinhardtii
-1.061305453,-0.802527671,-0.358597396,-0.299288242,-0.040669574,-0.108477505,0.029367953,0.256014472,-0.387717414,-0.559602203,0.268139344,-0.653855064,-0.387717414,-0.278222116,0.411415139,-0.295343422,-0.820115192,-0.820115192,0.820115192,0.946602849,0.407591488,0.709149453,0.284029855,-0.458992499,-0.594832328,-0.889676392,-0.303183874,-0.5124243,-0.638242006,-0.388500106,0.182893713,Chlamydomonas_Reinhardtii
-0.609435165,-0.578921076,-0.36732461,-0.301195805,-0.040681283,-0.109353831,0.026610007,1.069107761,-0.521421657,-0.713638349,-0.160626581,-0.703815639,-0.521421657,-0.479090594,0.956888719,-0.423484472,-0.943653647,-0.943653647,0.943653647,1.124455416,0.136852908,0.720887064,0.364153504,-0.710228831,-0.719718,-0.87382613,-0.275263821,-0.490063843,-0.660237682,-0.413890615,0.231772612,Chlamydomonas_Reinhardtii
-1.210234122,-0.736436398,-0.392973593,-0.311081029,-0.040679652,-0.108564636,0.027273829,0.156232212,-0.06690209,-0.691465847,-0.126617259,-0.539346731,-0.06690209,-0.178761489,-0.160913947,-0.16600736,-0.909946466,-0.909946466,0.909946466,1.08421931,0.127287959,0.678079307,0.052116406,-0.619372925,-0.535564551,-0.734343823,-0.257336209,-0.449727331,-0.63730202,-0.397202018,0.281389862,Chlamydomonas_Reinhardtii
-0.957186473,-0.500765471,-0.196751476,-0.085339529,-0.03984882,-0.066710602,0.027573014,0.556437345,-0.762344133,-0.715327858,-0.415798298,-0.692604427,-0.762344133,-0.772233698,0.87881467,-0.732991002,-0.9204186,-0.9204186,0.9204186,1.096832901,0.128601035,0.747661091,0.280468804,-0.662825749,-0.661155792,-0.878052867,-0.264389696,-0.496640448,-0.676405444,-0.406976768,0.188357518,Chlamydomonas_Reinhardtii
-1.11149124,-0.72076618,-0.089427911,-0.25837097,-0.040831239,-0.113860986,0.068327177,-0.013836268,-0.297818846,-0.650937548,-0.171669689,-0.605350346,-0.297818846,-0.208309438,0.359021099,-0.180127011,-0.878039183,-0.878039183,0.878039183,1.036256003,0.241184063,0.705006767,0.183430163,-0.693637752,-0.525686588,-0.801971608,-0.272618764,-0.438327882,-0.625646191,-0.394817932,0.198989786,Chlamydomonas_Reinhardtii
0.406505372,-0.419371536,-0.204055885,-0.235058044,-0.040651826,-0.1069926,0.022225484,0.608981461,0.323336568,-0.416102411,-0.219870555,-0.357611329,0.323336568,0.145583931,-0.489682514,0.052495535,-0.774054166,-0.774054166,0.774054166,0.868412879,0.549946329,0.601362896,0.121556901,-0.576710151,-0.556026045,-0.7692144,-0.277321088,-0.405883296,-0.557591194,-0.362155963,0.296452242,Chlamydomonas_Reinhardtii
-0.664680235,-0.59356272,-0.359871379,-0.287045469,-0.040672423,-0.106930958,0.027014218,0.097379456,0.096062365,-0.353755444,0.205628,-0.213992562,0.096062365,0.012624112,-0.922050479,-0.203289943,-0.891211164,-0.891211164,0.891211164,1.030003697,0.508135748,0.69403632,0.135355974,-0.624113233,-0.676678305,-0.735400507,-0.277614984,-0.47384155,-0.629218139,-0.386235225,0.252003455,Chlamydomonas_Reinhardtii
-0.73085254,-0.637740862,-0.355654918,-0.284222664,-0.040660067,-0.106783994,0.027713371,0.182727924,-0.538024284,-0.585226228,-0.319926682,-0.60553145,-0.538024284,-0.542345541,-0.010299643,-0.546872027,1.061105485,1.061105485,-1.061105485,-1.126209805,-0.820907132,-0.296602692,0.622774836,1.085557901,0.098036205,0.090926497,-0.150358323,0.023349802,0.02200427,-0.158793481,0.375308229,Chlamydomonas_Reinhardtii
-0.985738864,-0.542621662,-0.391177345,-0.303226098,-0.040680485,-0.109027956,0.027332431,0.268076391,0.360482837,-0.360854741,-0.159953642,0.042100786,0.360482837,0.085381919,-0.997377345,0.143227182,-0.914691651,-0.914691651,0.914691651,1.053877487,0.591187503,0.732547958,0.115325062,-0.730770166,-0.743707338,-0.862202605,-0.277908879,-0.470334027,-0.641813953,-0.392910664,0.253332488,Chlamydomonas_Reinhardtii
0.172298083,-0.479820871,-0.320411719,-0.290506482,-0.040681541,-0.109314179,0.026883019,0.29008904,-0.520229422,-0.622459549,-0.249295146,-0.328553389,-0.520229422,-0.583958441,-0.422490302,-0.604875868,-0.727256817,-0.727256817,0.727256817,0.768728156,0.780200108,0.648313339,0.293822745,-0.647024722,-0.748646319,-0.920320233,-0.248813245,-0.475156871,-0.563419108,-0.341295216,0.211246428,Chlamydomonas_Reinhardtii
-0.080989473,-0.201130745,-0.180875358,-0.147120036,-0.040514235,-0.08451826,0.020342044,0.93810207,-0.773555774,-0.457872031,-0.412036195,-0.164207188,-0.773555774,-0.724874514,0.468631079,-0.785518682,-0.814960939,-0.814960939,0.814960939,0.918014605,0.598413068,0.671404979,0.097964938,-0.650184928,-0.642811004,-0.794574819,-0.243817025,-0.444027607,-0.600454562,-0.370261853,0.244619936,Chlamydomonas_Reinhardtii
-0.046802756,-0.117525179,0.051851052,-0.14180407,-0.040638946,-0.106574801,-0.015000079,1.25031173,0.020639818,-0.593138466,-0.193014636,-0.577820029,0.020639818,-0.403939461,0.892318724,-0.252895848,-0.945453545,-0.945453545,0.945453545,1.103519593,0.480476064,0.729862884,0.231504352,-0.818465866,-0.67385603,-0.89918655,-0.299951026,-0.522069988,-0.660613676,-0.394221911,0.271791287,Chlamydomonas_Reinhardtii
0.359473018,0.041678347,0.123388159,0.33929479,-0.037067532,-0.020917618,-0.137285312,0.252261599,-0.718305073,-0.56083325,-0.597111178,-0.133326351,-0.718305073,-0.631573132,-0.14765708,-0.673298453,-0.952407696,-0.952407696,0.952407696,1.098180658,0.671942526,0.714519602,0.052116406,-0.709438779,-0.771930089,-0.788234714,-0.261744638,-0.477349073,-0.610606413,-0.39195703,0.26913322,Chlamydomonas_Reinhardtii
-0.328382674,-0.482983349,-0.30131579,-0.274185554,-0.04067375,-0.108309287,0.027477982,-0.063942459,-0.474157754,-0.720519,-0.564661633,-0.592672096,-0.474157754,-0.552339743,-0.016002381,-0.508235416,-0.913546262,-0.913546262,0.913546262,1.069161179,0.38973625,0.62499155,0.085501259,-0.699958163,-0.644222141,-0.697359878,-0.21295802,-0.476472192,-0.598386593,-0.397440426,0.361574883,Chlamydomonas_Reinhardtii
-0.239556426,0.154233241,-0.376024367,-0.283606261,-0.040672394,-0.106838215,0.027108203,0.348063851,-0.50102555,-0.672668934,-0.445205175,-0.565651229,-0.50102555,-0.50703196,-0.152599672,-0.494617263,-0.900456094,-0.900456094,0.900456094,1.052085049,0.392889588,0.694573335,0.165179777,-0.687317341,-0.579309815,-0.84318229,-0.262920219,-0.469457147,-0.628090155,-0.395652362,0.249493058,Chlamydomonas_Reinhardtii
-0.828964622,-0.645151354,-0.385275836,-0.298415625,-0.04067513,-0.10737519,0.02714527,0.735084227,-0.799118856,-0.684650604,-0.372573733,-0.672744957,-0.799118856,-0.745125272,0.315065707,-0.737905203,-0.843432053,-0.843432053,0.843432053,0.984462868,0.331470221,0.730630048,0.466978852,-0.598041538,-0.807208527,-1.028102016,-0.306710617,-0.491379164,-0.663621632,-0.398155652,0.197217741,Chlamydomonas_Reinhardtii
-0.840995843,-0.617871246,-0.377186276,-0.290989258,-0.040671996,-0.10665249,0.027116867,0.663034876,-0.315385436,-0.529643681,0.135028746,-0.54279013,-0.315385436,-0.240324906,1.026479129,-0.299718091,-0.7923804,-0.7923804,0.7923804,0.898025921,0.511335295,0.672709158,0.270230782,-0.462942756,-0.58777664,-0.851635763,-0.32463823,-0.498394209,-0.605718485,-0.37324196,0.213166143,Chlamydomonas_Reinhardtii
-0.919246729,-0.664668566,-0.379198708,-0.296912989,-0.040677754,-0.108199586,0.026899741,0.260189087,-0.625636466,-0.466514656,-0.241482838,-0.195892519,-0.625636466,-0.57796739,0.279279477,-0.720932873,-0.719484531,-0.719484531,0.719484531,0.815852988,0.397056142,0.585175733,0.449618729,-0.440821318,-0.539797963,-0.571614464,-0.254397256,-0.439204763,-0.563795102,-0.358937447,0.162958211,Chlamydomonas_Reinhardtii
-0.615802015,-0.595687782,-0.34079799,-0.277114378,-0.040669803,-0.107345372,0.025381888,0.529116748,-0.931106688,-0.518477983,-0.469011542,-0.421758374,-0.931106688,-0.868040065,0.329897516,-0.944868311,0.910977628,0.910977628,-0.910977628,-1.028108669,-0.608857844,-0.307726572,0.796821205,1.091088261,0.197521401,0.002165028,-0.142129255,-0.031016801,0.033284104,-0.155574966,0.330859442,Chlamydomonas_Reinhardtii
-0.922526569,-0.710970552,-0.373308235,-0.295571425,-0.04067668,-0.108020838,0.027071863,0.79804441,-0.49079717,-0.677001835,-0.289097847,-0.627800462,-0.49079717,-0.5228938,0.507152262,-0.60576641,-0.84384112,-0.84384112,0.84384112,0.988907045,0.290316908,0.682682291,0.107757828,-0.570389741,-0.733829375,-0.758647558,-0.272324868,-0.467703385,-0.612110391,-0.387427268,0.271495946,Chlamydomonas_Reinhardtii
-0.741972671,-0.614358085,-0.355794568,-0.285880668,-0.040672477,-0.106786244,0.026662434,0.002548566,-0.457148462,-0.442344197,-0.241778087,-0.277713831,-0.457148462,-0.358910777,-0.169904663,-0.479977511,-0.765790998,-0.765790998,0.765790998,0.890194047,0.284461838,0.581416629,0.305396161,-0.522986659,-0.681617286,-0.772384452,-0.285844052,-0.390537884,-0.56191513,-0.370619466,0.30354042,Chlamydomonas_Reinhardtii
-0.616170786,-0.54076777,-0.179095714,-0.287166442,-0.040665025,-0.108925995,0.037912888,0.213712874,-0.810179372,-0.568661912,-0.337143761,-0.533819021,-0.810179372,-0.695204445,0.294188159,-0.770180677,-0.787880655,-0.787880655,0.787880655,0.911743441,0.344183751,0.695417216,0.27601749,-0.609102257,-0.544031376,-0.864315973,-0.319348115,-0.483925678,-0.610042421,-0.373599572,0.183779736,Chlamydomonas_Reinhardtii
-0.558354223,-0.616674102,-0.273761748,-0.226308241,-0.040614914,-0.102952149,0.027054716,0.74975975,-0.744332497,-0.632547332,-0.559409688,-0.558551432,-0.744332497,-0.70636679,0.596268368,-0.797590947,-0.745010357,-0.745010357,0.745010357,0.820204411,0.610909157,0.620618715,0.34679338,-0.549058354,-0.637166454,-0.664602669,-0.276733298,-0.458057698,-0.560223155,-0.35118917,0.187619166,Chlamydomonas_Reinhardtii
-0.271651133,-0.402777946,-0.220072882,-0.147878664,-0.040477072,-0.088220625,0.030755731,-0.272905294,-0.268191411,-0.418552224,-0.138284993,-0.334173172,-0.268191411,-0.171606763,-0.44179644,-0.193777145,-0.772417895,-0.772417895,0.772417895,0.876599884,0.468879998,0.689356619,0.387300335,-0.708648728,-0.603299153,-0.811481765,-0.309943465,-0.468580266,-0.591994687,-0.360367899,0.141693675,Chlamydomonas_Reinhardtii
